experiment,T,pctl,rep,fold,test_positive_rate,model,accuracy,precision,recall,f1,roc_auc,pr_auc,task_seconds
threshold,2,90,1,0,0.10040160642570281,RandomForest,98.79518072289156,89.28571428571429,100.0,94.33962264150944,0.9998214285714286,0.9984615384615384,84.6
threshold,2,90,1,0,0.10040160642570281,MLP,99.59839357429718,100.0,96.0,97.95918367346938,0.9996428571428572,0.9970370370370372,84.6
threshold,2,90,1,0,0.10040160642570281,GCN,88.75502008032129,47.16981132075472,100.0,64.1025641025641,0.9903571428571429,0.9378369394592896,84.6
threshold,2,90,1,0,0.10040160642570281,GraphSAGE,99.59839357429718,96.15384615384616,100.0,98.0392156862745,1.0,1.0,84.6
threshold,2,90,1,0,0.10040160642570281,GAT-LR,97.99196787148594,85.71428571428571,96.0,90.56603773584906,0.9967857142857143,0.9715893144866828,84.6
threshold,2,90,1,1,0.10040160642570281,Majority,89.95983935742971,0.0,0.0,0.0,0.5,0.10040160642570281,84.4
threshold,2,90,1,1,0.10040160642570281,Degree,90.76305220883533,100.0,8.0,14.814814814814813,0.9974107142857143,0.9748891994478951,84.4
threshold,2,90,1,1,0.10040160642570281,Eigenvector,92.7710843373494,100.0,28.000000000000004,43.75,0.9883928571428572,0.8908990749595204,84.4
threshold,2,90,1,1,0.10040160642570281,LogReg,97.99196787148594,83.33333333333334,100.0,90.9090909090909,1.0,1.0,84.4
threshold,2,90,1,1,0.10040160642570281,RandomForest,99.19678714859438,96.0,96.0,96.0,0.9996428571428572,0.9968615384615387,84.4
threshold,2,90,1,1,0.10040160642570281,MLP,98.79518072289156,95.83333333333334,92.0,93.87755102040816,0.9994642857142857,0.9954370370370371,84.4
threshold,2,90,1,1,0.10040160642570281,GCN,72.69076305220884,26.373626373626376,96.0,41.37931034482759,0.9710714285714286,0.858789553184357,84.4
threshold,2,90,1,1,0.10040160642570281,GraphSAGE,98.79518072289156,92.3076923076923,96.0,94.11764705882352,0.9996428571428572,0.997037037037037,84.4
threshold,2,90,1,1,0.10040160642570281,GAT-LR,79.91967871485943,32.3943661971831,92.0,47.91666666666667,0.8916071428571428,0.3699097477328204,84.4
threshold,2,90,1,2,0.10040160642570281,Majority,89.95983935742971,0.0,0.0,0.0,0.5,0.10040160642570281,79.4
threshold,2,90,1,2,0.10040160642570281,Degree,92.3694779116466,100.0,24.0,38.70967741935484,0.995625,0.9610753076564174,79.4
threshold,2,90,1,2,0.10040160642570281,Eigenvector,93.97590361445783,100.0,40.0,57.14285714285714,0.9926785714285715,0.9398696507811597,79.4
threshold,2,90,1,2,0.10040160642570281,LogReg,96.78714859437751,75.75757575757575,100.0,86.20689655172413,0.9991071428571429,0.9916375595419075,79.4
threshold,2,90,1,2,0.10040160642570281,RandomForest,100.0,100.0,100.0,100.0,1.0,1.0,79.4
threshold,2,90,1,2,0.10040160642570281,MLP,100.0,100.0,100.0,100.0,1.0,1.0,79.4
threshold,2,90,1,2,0.10040160642570281,GCN,73.09236947791165,27.173913043478258,100.0,42.73504273504273,0.9355357142857144,0.7334311531329657,79.4
threshold,2,90,1,2,0.10040160642570281,GraphSAGE,99.59839357429718,96.15384615384616,100.0,98.0392156862745,1.0,1.0,79.4
threshold,2,90,1,2,0.10040160642570281,GAT-LR,89.95983935742971,0.0,0.0,0.0,0.6501785714285714,0.22678814015288917,79.4
threshold,2,90,1,3,0.10040160642570281,Majority,89.95983935742971,0.0,0.0,0.0,0.5,0.10040160642570281,82.4
threshold,2,90,1,3,0.10040160642570281,Degree,96.3855421686747,100.0,64.0,78.04878048780488,0.9968750000000001,0.9694710716184401,82.4
threshold,2,90,1,3,0.10040160642570281,Eigenvector,94.77911646586345,100.0,48.0,64.86486486486487,0.9889285714285714,0.9177393106229423,82.4
threshold,2,90,1,3,0.10040160642570281,LogReg,97.59036144578313,80.64516129032258,100.0,89.28571428571429,0.9991071428571429,0.9926373626373628,82.4
threshold,2,90,1,3,0.10040160642570281,RandomForest,97.59036144578313,82.75862068965517,96.0,88.88888888888889,0.99875,0.9902564102564102,82.4
threshold,2,90,1,3,0.10040160642570281,MLP,97.59036144578313,82.75862068965517,96.0,88.88888888888889,0.9980357142857142,0.9853615127919911,82.4
threshold,2,90,1,3,0.10040160642570281,GCN,89.95983935742971,50.0,96.0,65.75342465753424,0.9871428571428571,0.9134125735994562,82.4
threshold,2,90,1,3,0.10040160642570281,GraphSAGE,98.79518072289156,89.28571428571429,100.0,94.33962264150944,0.9992857142857143,0.9934557413600893,82.4
threshold,2,90,1,3,0.10040160642570281,GAT-LR,95.98393574297188,71.42857142857143,100.0,83.33333333333334,0.9773214285714287,0.740546733762703,82.4
threshold,2,90,2,0,0.10040160642570281,Majority,89.95983935742971,0.0,0.0,0.0,0.5,0.10040160642570281,86.2
threshold,2,90,2,0,0.10040160642570281,Degree,95.18072289156626,100.0,52.0,68.42105263157895,0.9940178571428572,0.949171115921116,86.2
threshold,2,90,2,0,0.10040160642570281,Eigenvector,93.97590361445783,100.0,40.0,57.14285714285714,0.9910714285714286,0.909674769839289,86.2
threshold,2,90,2,0,0.10040160642570281,LogReg,96.78714859437751,75.75757575757575,100.0,86.20689655172413,0.9992857142857143,0.9941142857142858,86.2
threshold,2,90,2,0,0.10040160642570281,RandomForest,97.99196787148594,85.71428571428571,96.0,90.56603773584906,0.9991071428571429,0.9928827586206896,86.2
threshold,2,90,2,0,0.10040160642570281,MLP,97.99196787148594,85.71428571428571,96.0,90.56603773584906,0.9983928571428571,0.986632517074796,86.2
threshold,2,90,2,0,0.10040160642570281,GCN,81.92771084337349,35.294117647058826,96.0,51.61290322580645,0.9748214285714285,0.877586442221916,86.2
threshold,2,90,2,0,0.10040160642570281,GraphSAGE,98.39357429718876,86.20689655172413,100.0,92.5925925925926,0.9992857142857143,0.9937703703703706,86.2
threshold,2,90,2,0,0.10040160642570281,GAT-LR,96.3855421686747,73.52941176470588,100.0,84.7457627118644,0.9926785714285714,0.9332045984944036,86.2
threshold,2,90,2,1,0.10040160642570281,Majority,89.95983935742971,0.0,0.0,0.0,0.5,0.10040160642570281,85.0
threshold,2,90,2,1,0.10040160642570281,Degree,93.97590361445783,100.0,40.0,57.14285714285714,0.9973214285714286,0.9747501326259947,85.0
threshold,2,90,2,1,0.10040160642570281,Eigenvector,93.97590361445783,100.0,40.0,57.14285714285714,0.9976785714285714,0.9812128026895643,85.0
threshold,2,90,2,1,0.10040160642570281,LogReg,98.79518072289156,89.28571428571429,100.0,94.33962264150944,0.9996428571428572,0.9970370370370372,85.0
threshold,2,90,2,1,0.10040160642570281,RandomForest,100.0,100.0,100.0,100.0,1.0,1.0,85.0
threshold,2,90,2,1,0.10040160642570281,MLP,99.59839357429718,100.0,96.0,97.95918367346938,1.0,1.0,85.0
threshold,2,90,2,1,0.10040160642570281,GCN,72.28915662650603,26.08695652173913,96.0,41.02564102564102,0.9664285714285714,0.8446177079764834,85.0
threshold,2,90,2,1,0.10040160642570281,GraphSAGE,99.19678714859438,92.5925925925926,100.0,96.15384615384616,1.0,1.0,85.0
threshold,2,90,2,1,0.10040160642570281,GAT-LR,98.39357429718876,86.20689655172413,100.0,92.5925925925926,0.99875,0.9894373626373627,85.0
threshold,2,90,1,4,0.10040160642570281,Majority,89.95983935742971,0.0,0.0,0.0,0.5,0.10040160642570281,93.0
threshold,2,90,1,4,0.10040160642570281,Degree,94.77911646586345,100.0,48.0,64.86486486486487,0.9986607142857142,0.9855876731963689,93.0
threshold,2,90,1,4,0.10040160642570281,Eigenvector,93.97590361445783,100.0,40.0,57.14285714285714,0.9866071428571429,0.8944577755257803,93.0
threshold,2,90,1,4,0.10040160642570281,LogReg,99.19678714859438,92.5925925925926,100.0,96.15384615384616,0.9992857142857143,0.993960113960114,93.0
threshold,2,90,1,4,0.10040160642570281,RandomForest,98.39357429718876,88.88888888888889,96.0,92.3076923076923,0.9975,0.9781219580685847,93.0
threshold,2,90,1,4,0.10040160642570281,MLP,98.79518072289156,95.83333333333334,92.0,93.87755102040816,0.9991071428571429,0.9924476190476192,93.0
threshold,2,90,1,4,0.10040160642570281,GCN,71.08433734939759,25.263157894736842,96.0,40.0,0.9226785714285713,0.6243965181803237,93.0
threshold,2,90,1,4,0.10040160642570281,GraphSAGE,98.79518072289156,95.83333333333334,92.0,93.87755102040816,0.9994642857142858,0.995437037037037,93.0
threshold,2,90,1,4,0.10040160642570281,GAT-LR,95.98393574297188,71.42857142857143,100.0,83.33333333333334,0.984107142857143,0.7863678284282738,93.0
threshold,2,90,2,3,0.10040160642570281,Majority,89.95983935742971,0.0,0.0,0.0,0.5,0.10040160642570281,86.6
threshold,2,90,2,3,0.10040160642570281,Degree,94.77911646586345,100.0,48.0,64.86486486486487,0.9955357142857143,0.9555111337543646,86.6
threshold,2,90,2,3,0.10040160642570281,Eigenvector,93.97590361445783,81.25,52.0,63.41463414634146,0.9828571428571429,0.8639731376669565,86.6
threshold,2,90,2,3,0.10040160642570281,LogReg,97.99196787148594,83.33333333333334,100.0,90.9090909090909,0.9991071428571429,0.9916375595419075,86.6
threshold,2,90,2,3,0.10040160642570281,RandomForest,99.19678714859438,92.5925925925926,100.0,96.15384615384616,1.0,0.9999999999999999,86.6
threshold,2,90,2,3,0.10040160642570281,MLP,99.59839357429718,100.0,96.0,97.95918367346938,0.9996428571428572,0.9970370370370372,86.6
threshold,2,90,2,3,0.10040160642570281,GCN,83.13253012048193,36.92307692307693,96.0,53.333333333333336,0.9778571428571429,0.9200614976175617,86.6
threshold,2,90,2,3,0.10040160642570281,GraphSAGE,99.19678714859438,92.5925925925926,100.0,96.15384615384616,1.0,1.0,86.6
threshold,2,90,2,3,0.10040160642570281,GAT-LR,96.3855421686747,76.66666666666667,92.0,83.63636363636363,0.9876785714285714,0.7851053912777077,86.6
threshold,2,90,2,2,0.10040160642570281,Majority,89.95983935742971,0.0,0.0,0.0,0.5,0.10040160642570281,89.7
threshold,2,90,2,2,0.10040160642570281,Degree,91.16465863453816,100.0,12.0,21.428571428571427,0.9981249999999999,0.9809527032107679,89.7
threshold,2,90,2,2,0.10040160642570281,Eigenvector,91.56626506024097,100.0,16.0,27.586206896551722,0.9860714285714285,0.8847646958950461,89.7
threshold,2,90,2,2,0.10040160642570281,LogReg,98.39357429718876,86.20689655172413,100.0,92.5925925925926,0.9992857142857142,0.9944827586206897,89.7
threshold,2,90,2,2,0.10040160642570281,RandomForest,99.19678714859438,92.5925925925926,100.0,96.15384615384616,0.9991071428571429,0.9916375595419074,89.7
threshold,2,90,2,2,0.10040160642570281,MLP,98.79518072289156,92.3076923076923,96.0,94.11764705882352,0.9983928571428571,0.9870564102564103,89.7
threshold,2,90,2,2,0.10040160642570281,GCN,79.51807228915662,31.944444444444443,92.0,47.42268041237113,0.9658928571428571,0.8754570398154659,89.7
threshold,2,90,2,2,0.10040160642570281,GraphSAGE,98.79518072289156,89.28571428571429,100.0,94.33962264150944,1.0,1.0000000000000002,89.7
threshold,2,90,2,2,0.10040160642570281,GAT-LR,98.39357429718876,86.20689655172413,100.0,92.5925925925926,0.9991071428571429,0.9920312399355878,89.7
threshold,2,90,2,4,0.10040160642570281,Majority,89.95983935742971,0.0,0.0,0.0,0.5,0.10040160642570281,85.5
threshold,2,90,2,4,0.10040160642570281,Degree,92.3694779116466,100.0,24.0,38.70967741935484,0.9973214285714286,0.9775936507936509,85.5
threshold,2,90,2,4,0.10040160642570281,Eigenvector,94.37751004016064,100.0,44.0,61.111111111111114,0.9873214285714286,0.9092963216035961,85.5
threshold,2,90,2,4,0.10040160642570281,LogReg,97.18875502008032,78.125,100.0,87.71929824561403,0.9991071428571429,0.9933333333333334,85.5
threshold,2,90,2,4,0.10040160642570281,RandomForest,98.79518072289156,92.3076923076923,96.0,94.11764705882352,0.9991071428571429,0.992447619047619,85.5
threshold,2,90,2,4,0.10040160642570281,MLP,99.19678714859438,96.0,96.0,96.0,0.9985714285714286,0.9903030303030304,85.5
threshold,2,90,2,4,0.10040160642570281,GCN,72.28915662650603,26.595744680851062,100.0,42.016806722689076,0.9867857142857143,0.904858267533963,85.5
threshold,2,90,2,4,0.10040160642570281,GraphSAGE,99.19678714859438,96.0,96.0,96.0,0.9992857142857142,0.9944827586206897,85.5
threshold,2,90,2,4,0.10040160642570281,GAT-LR,95.98393574297188,72.72727272727273,96.0,82.75862068965517,0.9876785714285714,0.857649853205293,85.5
