experiment,T,pctl,rep,fold,test_positive_rate,model,accuracy,precision,recall,f1,roc_auc,pr_auc,task_seconds
horizon,4,75,1,4,0.25301204819277107,Eigenvector,82.73092369477911,100.0,31.746031746031743,48.19277108433735,0.9821641918416112,0.945583795241883,83.1
horizon,4,75,1,4,0.25301204819277107,LogReg,96.3855421686747,88.57142857142857,98.4126984126984,93.23308270676691,0.9958183990442055,0.9879734530524158,83.1
horizon,4,75,1,4,0.25301204819277107,RandomForest,97.18875502008032,95.16129032258065,93.65079365079364,94.39999999999999,0.9957330602491893,0.9870485594790747,83.1
horizon,4,75,1,4,0.25301204819277107,MLP,96.3855421686747,93.54838709677419,92.06349206349206,92.80000000000001,0.9953917050691244,0.9872630713893498,83.1
horizon,4,75,1,4,0.25301204819277107,GCN,77.91164658634538,53.50877192982456,96.82539682539682,68.92655367231639,0.9161973032940774,0.7827374603188454,83.1
horizon,4,75,1,4,0.25301204819277107,GraphSAGE,96.3855421686747,93.54838709677419,92.06349206349206,92.80000000000001,0.9964157706093191,0.9896240376085241,83.1
horizon,4,75,1,4,0.25301204819277107,GAT-LR,94.77911646586345,85.71428571428571,95.23809523809523,90.22556390977444,0.9721795528247141,0.8853102262577652,83.1
horizon,4,75,2,0,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,76.1
horizon,4,75,2,0,0.24899598393574296,Degree,75.90361445783132,100.0,3.225806451612903,6.25,0.9907279627393478,0.9736444000486977,76.1
horizon,4,75,2,0,0.24899598393574296,Eigenvector,78.714859437751,100.0,14.516129032258066,25.352112676056336,0.9885285492496119,0.9661456077431487,76.1
horizon,4,75,2,0,0.24899598393574296,LogReg,95.18072289156626,83.78378378378379,100.0,91.17647058823529,0.9965499396239434,0.9899274131832196,76.1
horizon,4,75,2,0,0.24899598393574296,RandomForest,96.78714859437751,88.57142857142857,100.0,93.93939393939394,0.9966793168880453,0.9903264599064746,76.1
horizon,4,75,2,0,0.24899598393574296,MLP,96.78714859437751,90.9090909090909,96.7741935483871,93.75,0.9977574607555633,0.9937058929429555,76.1
horizon,4,75,2,0,0.24899598393574296,GCN,81.92771084337349,58.252427184466015,96.7741935483871,72.72727272727273,0.9784371226496464,0.9606180763870896,76.1
horizon,4,75,2,0,0.24899598393574296,GraphSAGE,95.58232931726907,84.93150684931507,100.0,91.85185185185185,0.9965499396239433,0.9894472073327226,76.1
horizon,4,75,2,0,0.24899598393574296,GAT-LR,93.97590361445783,80.51948051948052,100.0,89.20863309352518,0.9825771951009142,0.9261819372893515,76.1
horizon,4,75,2,1,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,80.4
horizon,4,75,2,1,0.24899598393574296,Degree,78.714859437751,100.0,14.516129032258066,25.352112676056336,0.9843453510436433,0.9542834317200046,80.4
horizon,4,75,2,1,0.24899598393574296,Eigenvector,78.714859437751,100.0,14.516129032258066,25.352112676056336,0.983957219251337,0.9489291912152109,80.4
horizon,4,75,2,1,0.24899598393574296,LogReg,97.59036144578313,95.16129032258065,95.16129032258065,95.16129032258065,0.9953424184923236,0.9873587990244044,80.4
horizon,4,75,2,1,0.24899598393574296,RandomForest,97.59036144578313,98.27586206896551,91.93548387096774,95.0,0.9880541659479042,0.9803173000604379,80.4
horizon,4,75,2,1,0.24899598393574296,MLP,97.59036144578313,98.27586206896551,91.93548387096774,95.0,0.9964636881145421,0.990827277820276,80.4
horizon,4,75,2,1,0.24899598393574296,GCN,77.51004016064257,52.67857142857143,95.16129032258065,67.81609195402298,0.934017595307918,0.819478968926947,80.4
horizon,4,75,2,1,0.24899598393574296,GraphSAGE,97.59036144578313,93.75,96.7741935483871,95.23809523809523,0.998533724340176,0.9957497899700903,80.4
horizon,4,75,2,1,0.24899598393574296,GAT-LR,95.58232931726907,90.47619047619048,91.93548387096774,91.2,0.986458513023978,0.9709500076771169,80.4
horizon,4,75,2,3,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,79.7
horizon,4,75,2,3,0.24899598393574296,Degree,77.51004016064257,100.0,9.67741935483871,17.647058823529413,0.990426082456443,0.9751643871404134,79.7
horizon,4,75,2,3,0.24899598393574296,Eigenvector,78.714859437751,100.0,14.516129032258066,25.352112676056336,0.9881835432120062,0.9615465711077077,79.7
horizon,4,75,2,3,0.24899598393574296,LogReg,94.37751004016064,82.43243243243244,98.38709677419355,89.70588235294117,0.9968949456615491,0.9915800472146512,79.7
