gene,ic,label,degree,score_LogReg,score_RandomForest,score_GradBoost,score_MLP,score_GCN,score_GraphSAGE,score_GAT-LR,sfari_score,eagle,syndromic
TERF2,0.0345220883534136,0,18,0.025656911905478537,0.002,0.00015061856247545707,0.00015768770335629624,0.11357962526381016,0.02261093967105543,0.013529034375096671,2.0,,0.0
AFF2,0.0285140562248996,0,17,0.006140630724852807,0.0,0.0001343491295561543,2.191312089785494e-05,0.6077269613742828,0.011795381833794139,0.013427753365249373,1.0,8.7,0.0
PSMD11,0.0396465863453815,0,30,0.14477692951000123,0.0245,0.000180459929273584,0.002945115090329077,0.3675769232213497,0.019728231074850555,0.01336628625996153,1.0,,0.0
INTS1,0.013574297188755,0,8,0.00010697645491484489,0.0,0.00011920034934891789,2.1010514461048817e-06,0.21504763700067997,0.006898031066384655,0.01336108511687284,,,1.0
TM4SF19,0.001863453815261,0,2,2.4659024176772685e-07,0.0,0.00015799026201875107,1.5684450880408793e-08,0.03352387881013286,0.00547735660802573,0.01334689644362919,2.0,,0.0
GPR85,0.0010522088353413,0,1,4.59768959932322e-08,0.0,0.000142801809580509,1.6239829639115226e-10,0.031428969011017216,0.0024643580000631715,0.013251926984352264,2.0,,0.0
TRIO,0.0219598393574297,0,18,0.0008642735822905643,0.0,0.00015506006568117878,2.7686865966474173e-06,0.027488412779348437,0.014875118030095946,0.013219144151662476,1.0,,0.0
SNX14,0.0026907630522088,0,3,3.6402142982965245e-06,0.0,0.00014040228319263222,6.08753114402105e-09,0.026424171979897437,0.0020988560281694087,0.013207159643547935,,,1.0
CSMD1,0.0342650602409638,0,26,0.013518785603416555,0.0,0.0001515260243482044,5.1174923481757056e-05,0.05582795629379689,0.030380701698452306,0.013193805250921287,2.0,,0.0
DUSP15,0.0013975903614457,0,1,3.2758709231752826e-08,0.0,0.0001521355169558971,1.099494354790734e-09,0.04130877862965178,0.002888843844955585,0.013188662080644582,2.0,,0.0
PER2,0.0425702811244979,0,23,0.09346875031724117,0.03,0.00016473396196050604,0.0007078768994424997,0.2450910396873951,0.012594982586961123,0.013119539456965867,2.0,6.75,0.0
FBXO33,0.007863453815261,0,10,4.147471278740698e-05,0.0,0.00015477811597989854,6.733390410732459e-07,0.016513839471660102,0.0026491427754690962,0.013111904959259846,2.0,,0.0
ADSS2,0.0085943775100401,0,11,5.102051911688332e-05,0.0,0.00013388591839201265,4.916172279934717e-07,0.03379065907019954,0.007097633117760793,0.013108248943325407,2.0,,0.0
CNTN3,0.0166506024096385,0,11,0.0001411523475178672,0.0,0.00014143057516056686,1.417207110977354e-06,0.027182094127596142,8.914815077254445e-07,0.013094032779918288,2.0,,0.0
PCDH15,0.0184257028112449,0,14,0.0009404551425483405,0.0,0.0001403202566206539,1.5015780589393763e-05,0.1407182766124606,0.0026375916781988806,0.013090458672771033,2.0,,0.0
DDHD2,0.0034457831325301,0,4,1.2769942560884119e-05,0.0,0.0001838628089181261,1.1801012129597871e-07,0.015598465842314219,0.0025347819264221576,0.013075501776214082,2.0,,0.0
RNF38,0.0041044176706827,0,4,3.430006664838315e-06,0.0,0.00017330297695211533,1.1637503197834272e-09,0.12436994723975658,0.001844922001224325,0.012957416644240993,2.0,,0.0
NUP155,0.0250200803212851,0,19,0.001986627967426123,0.0,0.00018167568445026343,2.9720071495351597e-05,0.0810507294954732,0.01162162022353426,0.012898545369165515,1.0,0.1,0.0
OTULIN,0.0078714859437751,0,7,3.0427265660332632e-05,0.0,0.00016802590273010205,1.8495637785015328e-06,0.03080944824796461,0.007325090777058072,0.01285426116457835,3.0,,0.0
DPP3,0.0057670682730923,0,4,5.664102354928395e-06,0.0,0.00014569641320411742,5.680206683114769e-09,0.03141241270463979,0.002417667860621958,0.01285325443890896,2.0,,0.0
PLXNA3,0.0171887550200803,0,17,0.0004676940665769532,0.0,0.00015545574238234557,3.50308069514017e-06,0.02053781160282142,0.02006797874128097,0.012843560194677707,2.0,,0.0
MYH10,0.0300803212851405,0,20,0.007452411676070679,0.0,0.00015722141431589808,4.031576577679199e-05,0.2754644602537155,0.00013591277456725948,0.012838804720394892,2.0,,0.0
RORA,0.0209558232931726,0,14,0.001696589803450297,0.0,0.0001522979659013352,6.741142616757246e-06,0.06818148260936141,0.016699306206135134,0.012780792074863712,,,1.0
KIZ,0.0028514056224899,0,3,4.1937955692425834e-07,0.0,0.0001800808445181266,3.3638970161458554e-10,0.035320278020662954,0.007538831266985349,0.012762412611679323,3.0,,0.0
KIRREL3,0.0149317269076305,0,12,0.00012238097496284744,0.0,0.0001545596450207786,9.117468178546534e-07,0.032918984635623705,0.008157810176068227,0.012761471119154304,2.0,,0.0
NEGR1,0.0154216867469879,0,8,5.407523668685298e-05,0.0,0.0001648435216018395,1.4222482362205031e-07,0.05196561850607395,0.003765002266818443,0.012760589429035463,2.0,,0.0
UBR3,0.0094779116465863,0,8,2.813431394792767e-05,0.0,0.00018406335622664027,2.989781675908992e-06,0.03659906020800463,0.002906322699560826,0.012748832784417562,2.0,,0.0
USP24,0.0157429718875502,0,7,0.00023135376170680305,0.0,0.00016363805020200514,8.200212826812568e-06,0.14274039305746555,1.5141319402098286e-07,0.012703446460514238,3.0,,0.0
ABL2,0.0188995983935742,0,10,0.00024889450750807977,0.0,0.00016737904287161278,1.405186869468492e-06,0.3543115109205246,0.006026877187340775,0.012689033950000594,3.0,,0.0
LDLR,0.016722891566265,0,13,0.000538739875245693,0.0,0.0001375550110878278,6.186669235765947e-06,0.09371016325894743,0.013468623131370067,0.012685320973629732,3.0,,0.0
SLC7A5,0.0143534136546184,0,11,0.00010567745890012505,0.0,0.00015304334175106148,5.979898871873756e-07,0.028932615069263975,0.003232655509817519,0.012672789306634513,2.0,,0.0
PSMD12,0.0380642570281124,0,31,0.12310530969025195,0.004,0.00017923676570934214,0.00335989669689709,0.3774644285440445,0.024849791007093187,0.012654580794975168,1.0,6.0,1.0
TCEAL1,0.0102409638554216,0,7,5.942174885810829e-05,0.0,0.00016699381866369596,1.5681417789459204e-06,0.08605673909187317,0.0038031298330838638,0.012651097101760215,3.0,,1.0
KPTN,0.0071646586345381,0,5,1.6444937945413497e-05,0.0,0.00014811467586391217,9.530385877107744e-07,0.06530645955353975,0.008300482976783125,0.012627652138225762,,,1.0
NIPA2,0.0173333333333333,0,12,0.0005622130512913116,0.0,0.00016193670523479824,1.536372234693505e-05,0.0565595908810792,0.006904621373474403,0.012624516409715915,2.0,,0.0
RGS7,0.0145220883534136,0,10,0.00010522151848047547,0.0,0.0001395629275538571,3.3209658739194827e-07,0.03624981663415383,3.0262987464355317e-06,0.012614093881461813,2.0,,0.0
SCP2,0.0047068273092369,0,7,7.905046911571205e-06,0.0,0.00015121908159182224,3.587393844860238e-08,0.0010878982938038462,0.006385138220077206,0.012593645254355579,2.0,,0.0
NR3C2,0.0376305220883534,0,20,0.038357925372614246,0.0005,0.00016421145223637881,0.0001654583266575883,0.43768325820565224,5.6951949019612425e-05,0.012583559723258142,1.0,,1.0
MCM4,0.0407710843373494,0,24,0.053013662653781685,0.040999999999999995,0.00014582292594234633,0.0011651459338818354,0.0620523733086884,0.005243364342618416,0.012568987775327473,2.0,,0.0
ANKS1B,0.0214618473895582,0,13,0.0008044769596264629,0.0,0.0001637603360325838,1.8107028449420287e-05,0.38805291429162025,0.006299468614884063,0.012566025664846728,2.0,,1.0
ABCA2,0.0040963855421686,0,5,7.214636513595531e-06,0.0,0.00015111581559095543,2.545397655926357e-07,0.004152613882979508,0.0027204052473226185,0.012528773200065797,3.0,,0.0
LRRC1,0.0093734939759036,0,4,2.575076624387218e-05,0.0,0.00015569927158977706,1.8378459374327528e-07,0.08980182744562626,4.345554754808375e-06,0.012516861608132646,2.0,,0.0
VPS13B,0.0026425702811244,0,3,7.332560798286767e-07,0.0,0.00015683408702053323,4.290131845968231e-10,0.04677455362296712,0.003079620299095441,0.012514984454448097,1.0,6.35,1.0
ALDH1L1,0.0167791164658634,0,13,0.00016063631400769376,0.0,0.00015313846087891954,6.406755897847361e-07,0.018267383944476023,0.004183267078412916,0.012490848085917605,3.0,,0.0
GPC4,0.0158152610441767,0,17,0.0005471613031520017,0.0,0.00017935040856927766,6.420316975669163e-06,0.0699063875945285,0.004425890018513073,0.012483182916416924,2.0,,0.0
FEZF2,0.0220401606425702,0,19,0.002712742076276412,0.0005,0.00013068394031807024,2.315026388721225e-05,0.03735577655842093,0.021585799477840617,0.01245230922706421,2.0,,0.0
TERB2,0.0017751004016064,0,1,4.751147813979767e-07,0.0,0.0001746518560231598,1.2691451602343248e-08,0.06574173073749989,0.007131196029487509,0.01241884634219509,2.0,,0.0
RFX3,0.0083775100401606,0,7,2.390311913286844e-05,0.0,0.0001577797582223357,2.2329146138046776e-07,0.019392959573124816,0.005313628912816344,0.0123765512797549,1.0,15.95,0.0
CDC42BPA,0.0075020080321285,0,7,2.628329052490706e-05,0.0,0.00017968350557776147,3.2487276032326894e-07,0.029244601086247712,0.002542342748498202,0.01237294411293989,3.0,,0.0
GATM,0.0079196787148594,0,6,2.887961373293243e-05,0.0,0.00016399928188190937,5.534926416284198e-07,0.03173321844951715,0.007437392886493286,0.012342299931135545,,,1.0
P4HA2,0.008008032128514,0,8,2.7949387709573193e-05,0.0,0.00014994139660047312,4.027216216313846e-08,0.0020111665909875523,0.003047825571826664,0.012292676376546297,2.0,,0.0
CCSER1,0.0047068273092369,0,4,4.344823707435277e-06,0.0,0.00014569944284843016,4.186578910058418e-08,0.03704305399878649,0.004326338348406015,0.01229037541662592,2.0,,0.0
CEP41,0.0032289156626506,0,4,2.3013064745599784e-06,0.0,0.00015761760987944727,2.0617451448518163e-07,0.0340107984168867,0.0048708423417570534,0.01226282411837866,2.0,,0.0
DOCK1,0.0234538152610441,0,23,0.004016215541200295,0.0,0.00015204802195360027,1.0863711298006473e-05,0.1311102561885491,0.018994437859874126,0.01226032306558926,2.0,,0.0
RHOXF1,0.002578313253012,0,1,1.552174579383628e-06,0.0,0.0001580297331170665,3.6481222671573166e-10,0.04633786447811872,0.010522638871501275,0.01223494159239106,2.0,,0.0
NKX2-2,0.0167710843373493,0,15,0.0009028125561598751,0.0,0.00015292994964489324,2.1138792749953634e-05,0.42659029364585876,0.012604189210744465,0.012205150808107135,3.0,,0.0
USP30,0.0187469879518072,0,12,0.00037446586905358055,0.001,0.00014773693457782099,2.445383197152101e-06,0.01606456611284557,0.012987867362959163,0.01217897274182178,3.0,,0.0
CA6,0.0012610441767068,0,1,2.631587267479061e-08,0.0,0.00015722141431589808,9.153766336004329e-10,0.04141139916760039,3.771787748481187e-07,0.012150232442024712,2.0,,0.0
ASB9,0.0027389558232931,0,2,3.291276785627191e-07,0.0,0.00012384344072571168,8.675205153080434e-10,0.017808037834629125,0.0033000095056650025,0.012143261992605403,3.0,0.1,0.0
TSHZ3,0.0065381526104417,0,14,2.525823552228169e-05,0.0,0.00014075750532272546,1.4432775438224736e-06,0.040823884308338165,0.005045820404764606,0.012132474537568399,1.0,,0.0
FBXO11,0.0271726907630522,0,16,0.001954823326153616,0.0,0.0001613232298584585,1.2585763121400553e-05,0.04141460271785036,0.0030785591066362513,0.01212815520944059,2.0,,1.0
SYT17,0.0009156626506024,0,1,5.287645500008748e-09,0.0,0.00013927869500790038,5.906638354948666e-12,0.013205939520398188,0.0006103449370752316,0.012008912308937192,2.0,,0.0
ACY1,0.0057670682730923,0,7,1.4451008981594112e-05,0.0,0.00015625004477007703,2.5993765107873006e-07,0.013724123862329065,0.0023530104833528673,0.011997998430160806,,,1.0
POT1,0.0228192771084337,0,13,0.002458542576677137,0.0,0.0001224172902557796,8.303292418938576e-06,0.11886189877986908,0.0031502596263946847,0.01195765355753764,2.0,,0.0
NOVA2,0.0253493975903614,0,19,0.0034337970776052236,0.0,0.00015823610692259065,1.7004314824166043e-05,0.18297002092003822,0.011777968858990847,0.011944382092448802,,,1.0
TBC1D23,0.0011004016064257,0,2,1.6213107970751058e-08,0.0,0.00014373922375552004,1.0503317378825219e-08,0.031741248637696895,0.0005341991201455589,0.01192526794920625,,,1.0
SCAF1,0.0063614457831325,0,9,1.2493073250272891e-05,0.001,0.00015103890808717006,8.670984703508592e-08,0.012707458817403164,0.01087708536182,0.011869483126439206,2.0,,0.0
YTHDC2,0.024289156626506,0,16,0.0015117119514354545,0.0,0.00017287001704012527,3.268777522226492e-06,0.09872534219175577,0.010052958299675192,0.01184816712338943,2.0,,0.0
TTI2,0.0038714859437751,0,2,2.1651815854133576e-05,0.0,0.0001519246067663692,6.20379182909954e-08,0.02548882686824072,0.005291630407006524,0.011807269136652698,,,1.0
PRPF39,0.0146907630522088,0,11,0.00012364127416979564,0.0,0.00012754005633056677,3.349498469043387e-06,0.03669992211871431,0.0037527971790876865,0.011798182979835814,2.0,,0.0
ASTN2,0.0392771084337349,0,26,0.0850033737377407,0.0015,0.00016654401072859862,0.0013512433555385504,0.6487646326422691,0.02264020178860182,0.011793068901170045,2.0,15.75,0.0
EXOC6,0.0203775100401606,0,15,0.000613191534270416,0.0025,0.00015006994537206957,1.0044222128798422e-05,0.013061613455881256,0.004323970193937953,0.011791960892391486,2.0,,0.0
KCNJ15,0.0056224899598393,0,5,6.890140299491053e-06,0.0,0.0001458655725810868,4.301244314258691e-08,0.02268638841678694,0.0058577046500836085,0.011674633145605462,2.0,,0.0
EPPK1,0.0024899598393574,0,4,1.0026450895226762e-06,0.0,0.00014016854689177842,4.04764191866323e-10,0.0004937673286735667,0.002242282736580932,0.011657276797450322,2.0,,0.0
OR1C1,0.0015582329317269,0,1,1.2065761434260518e-07,0.0,0.00012874270734141837,1.3897542831472947e-10,0.013356669836484867,0.004626284959751814,0.011633874154722286,2.0,,0.0
TRPC6,0.0361847389558232,0,23,0.015704754271642155,0.0,0.00014963973640844087,6.158052736502568e-05,0.5116821601986885,0.0001465312579917828,0.011593804088141368,2.0,7.2,0.0
PHF7,0.0119839357429718,0,4,4.686257398964385e-05,0.0,0.00017991938678421686,3.413829335985824e-06,0.07532231078948826,0.00565295531096466,0.011577656825777166,2.0,,0.0
DDC,0.0229477911646586,0,19,0.0010668693671439392,0.0005,0.00014253405981278985,1.0457701138778197e-05,0.009612935347831808,0.00011238424421799315,0.011555958246390219,2.0,,0.0
SSR4,0.005726907630522,0,4,4.4948775395596074e-06,0.0,0.0001517349833738504,6.37727397626885e-09,0.06274115919950418,0.002036811074347632,0.011479127871370731,3.0,,0.0
PDHA1,0.0299678714859437,0,20,0.007158485379789314,0.001,0.00016578592907361567,1.0907534284527311e-05,0.05152649787487462,0.012398150525184087,0.011460530285148707,3.0,,0.0
WDR37,0.0057751004016064,0,5,6.535251262662363e-06,0.0,0.00013029759997521464,5.400444602757759e-08,0.01418595250289826,0.005371175074317169,0.011425935448654233,3.0,,0.0
SORCS3,0.0096144578313253,0,5,1.5619362540558735e-05,0.0,0.00017850149933474523,2.834783931409989e-08,0.08549605682492256,0.0007788949180622208,0.011415915478210081,2.0,,0.0
GNB1L,0.0066184738955823,0,5,1.8717791304640896e-05,0.0005,0.0001627033694884231,3.293181290323879e-08,0.03524368646321818,0.007577349565348312,0.01137692536868029,2.0,,0.0
SH3RF3,0.0030200803212851,0,2,6.257500156623183e-07,0.0,0.0001555998679859796,3.898724739553571e-10,0.03406748380029967,0.0038338726391878497,0.011337560169721428,2.0,,0.0
ADK,0.0075341365461847,0,12,4.7427624707869695e-05,0.0,0.00015037169575760265,2.5419941672429765e-07,0.013236586678955494,0.008884064024243798,0.011334362124131303,2.0,,0.0
ZNF774,0.0028273092369477,0,4,2.3051990858230542e-06,0.0,0.00016920857613982976,1.0905240662713028e-06,0.043363051489679096,0.00952398539919204,0.011262847634781824,2.0,,0.0
KIF13B,0.0129799196787148,0,7,5.1794968371615614e-05,0.0,0.00016302754143010756,2.7185201930790834e-07,0.1188774611800909,0.0035246937963486903,0.011173484961330053,2.0,,0.0
PCDHA11,0.0032851405622489,0,9,6.283206702204553e-07,0.006,0.0001844358197844279,1.106799093449462e-06,0.039660832797149936,0.0036581466026701292,0.011074246735530759,2.0,,0.0
PACS2,0.0077991967871485,0,7,2.5877606963692594e-05,0.0,0.0001582526294319831,3.37285322458677e-07,0.04119321028743497,0.004189161459874045,0.011060973583019825,,,1.0
CCDC88C,0.0046586345381526,0,4,2.631764098473976e-06,0.0,0.00016885973779431638,3.817947676536893e-09,0.015623167091689538,0.007790901219541641,0.011058662385039497,2.0,,0.0
KANK1,0.0225702811244979,0,11,0.0011190423529534943,0.0,0.0001893541243249907,5.512818522778237e-06,0.12742197141051292,0.00844905073399773,0.011016324785857068,2.0,,0.0
PC,0.0101847389558232,0,14,0.00014193964810376922,0.0,0.00014376555565184866,6.364940196214589e-07,0.029011736182605146,0.0035481234511217856,0.010986841073417963,3.0,,0.0
SYAP1,0.0025542168674698,0,2,7.518868564906415e-07,0.0,0.00015983012298677898,3.6439063051990823e-10,0.04735276091378182,0.008452538473708417,0.010960012586930776,2.0,,0.0
BBS4,0.0129799196787148,0,13,0.00018581028773924076,0.0,0.0001469204027067984,5.835613928275648e-07,0.03619467589117864,0.005148443078594884,0.010955803831703378,2.0,,0.0
HLA-DRB1,0.0174698795180722,0,18,0.00110904535564895,0.0,0.00015154443254535434,2.0131944561976264e-05,0.03518960131259519,5.926369164022116e-07,0.010949699970198318,2.0,,0.0
PRICKLE1,0.0233815261044176,0,15,0.001652569992482267,0.0,0.00014564699719951386,3.5748238128824318e-06,0.4464981034398079,0.0028561362997956107,0.010944847794432638,2.0,,0.0
MSANTD2,0.0011004016064257,0,1,6.029916064163646e-08,0.0,0.00015561793301012002,7.655378798257957e-09,0.033472904903561584,0.0028098746413620646,0.010904363247433803,2.0,,0.0
TFB2M,0.0047791164658634,0,4,4.016633550362357e-06,0.0,0.00015234312784394424,1.2954825315671704e-07,0.04715212248993339,1.229432556003869e-07,0.01090102655930944,3.0,,0.0
AGMO,0.0047469879518072,0,5,4.446289438868956e-06,0.0,0.00013554094834672883,1.7795365718268787e-08,0.0022913432744644524,0.002005681049273479,0.010827920202392106,2.0,,0.0
MADD,0.0077590361445783,0,7,1.2272384323739236e-05,0.0,0.0001533778827231574,3.306782991153992e-08,0.019298191566145984,0.005208539567068625,0.010821794574994251,3.0,,0.0
UBR1,0.0249959839357429,0,23,0.005302681863814326,0.0,0.0001268364668674657,1.6672066948534314e-05,0.00013296779769733647,4.570325982482075e-05,0.010778871302218107,1.0,1.6,0.0
TRIM23,0.0068192771084337,0,5,9.882744891032802e-06,0.0,0.0001453015498083389,1.3588816332658073e-08,0.019834122334486892,0.0056935450993480605,0.010773076133171362,1.0,,0.0
KRR1,0.0163855421686747,0,16,0.0002983496482578627,0.0,0.00016096918061735745,3.19629900061477e-07,0.2646009027957916,1.923161837947038e-05,0.010615146025234834,2.0,,0.0
RIMS2,0.0429397590361445,0,24,0.019693559022540386,0.0,0.00015230554029578485,0.00034675711021287426,0.5598297417163849,0.03231648730168658,0.010596604319289327,3.0,,1.0
NAA10,0.0231807228915662,0,15,0.0029906242252540974,0.0,0.00014530224195666687,1.032624219989887e-05,0.4541158489882946,0.0026587722025314675,0.010546070584908529,3.0,,1.0
SYBU,0.0095662650602409,0,8,3.0051206247282213e-05,0.0,0.0001464972082277097,1.941131948530625e-06,0.0554902006406337,0.010735198262148082,0.010401589096137878,3.0,,0.0
DMWD,0.0036064257028112,0,3,2.0872055899398063e-06,0.0,0.00012565188270304573,2.148020201920276e-09,0.06404088623821735,0.0014129616745068851,0.010357202700107232,2.0,,0.0
MTF1,0.0126586345381526,0,3,3.222630478021308e-05,0.0,0.00014996838569135965,1.320511620218779e-07,0.24101992137730122,0.0055098340925510796,0.01030234092650062,2.0,,0.0
VASH1,0.0021044176706827,0,1,4.6788089728687783e-07,0.0,0.00014929498116559388,8.546357635366046e-10,0.018554372039034206,1.0003445754550187e-08,0.010297569402609952,2.0,,0.0
KLF16,0.0119598393574297,0,5,5.372938407168396e-05,0.0,0.00014379159941297145,8.641342675671148e-07,0.015916235306159928,0.011286224978426303,0.010296054109858233,2.0,,0.0
RAB2A,0.0181927710843373,0,11,0.0005891923614260501,0.0,0.00016424020725973277,1.075606222340175e-06,0.029809899482643232,0.0015342293549337007,0.010288948558466321,2.0,,0.0
CLASP1,0.0075582329317269,0,7,1.697335699688757e-05,0.0,0.00013668279814727207,2.1098828513265402e-08,0.006907449063419335,8.263610118737678e-07,0.010261490261200379,2.0,,0.0
PRODH,0.0195421686746987,0,15,0.0007815633491298153,0.0,0.00016585697130277877,5.091916077448548e-06,0.04381581828542408,0.01088352777640604,0.010236999038738322,2.0,,1.0
TRPM3,0.0130923694779116,0,9,0.00013532707639339302,0.0,0.0001351255068671502,2.490771930247595e-06,0.05910499580204487,0.012330258969316193,0.010221038991379494,,,1.0
DOCK8,0.0090441767068273,0,8,4.97487543977869e-05,0.0,0.00015475802235312202,2.703051779455216e-07,0.01982605787884495,0.009780572288579136,0.01020708341173332,2.0,,0.0
TBX22,0.0070843373493975,0,5,1.4022005507822513e-05,0.0,0.00016901151228111046,5.377621872655124e-08,0.06688997056335211,0.011484927003163392,0.010062850698204784,3.0,,0.0
ASMT,0.0079518072289156,0,9,2.219549245559017e-05,0.0,0.000144941183862323,3.51619123493595e-07,0.0017881552134895173,0.0070484663988664925,0.01005511237895007,2.0,,0.0
DYNC1H1,0.0435020080321285,0,30,0.17187308595793818,0.028500000000000004,0.0009600824494797133,0.0012280663774432402,0.037254497024832745,0.0226330624240018,0.010012046790255302,1.0,13.45,0.0
RAB11FIP4,0.0024497991967871,0,3,6.353308073853295e-06,0.0,0.0001453015498083389,2.8264445452968872e-08,0.016687790614767852,0.0038861585780978203,0.009892545410933148,3.0,,0.0
PDE1C,0.0110522088353413,0,13,9.786548348042327e-05,0.0,0.0001498404504780297,5.237074466466718e-07,0.0005144370315974811,0.011741906312899165,0.009887134469721559,2.0,,0.0
SRRM2,0.0444497991967871,0,27,0.14960644360087877,0.0375,0.0003261468705808685,0.006347941415214933,0.3545575812458992,0.005206775943529383,0.009849018160821288,2.0,,1.0
CLIP2,0.006722891566265,0,5,7.200257775553345e-06,0.0,0.00017825454702478645,6.266746281257553e-07,0.06213654007297009,0.0034575797163210044,0.009848258361571792,3.0,,0.0
PTDSS1,0.0050522088353413,0,2,2.6266156623076786e-06,0.0,0.00017657392403490357,2.2893778045079126e-09,0.030009772672201507,0.003747425006811507,0.009776929460884697,3.0,,0.0
ADSL,0.0212610441767068,0,22,0.002376494733603887,0.0,0.00013946283487087984,1.3362361178367394e-05,0.0008073886425563614,0.009655005511076488,0.009612147903606054,1.0,0.35,1.0
VPS54,0.0039598393574297,0,5,1.6647929227501653e-06,0.001,0.00012696344760781652,3.832514900406499e-08,0.013166277815750861,0.005746023601862049,0.009573608459265318,3.0,,0.0
MRTFB,0.0037670682730923,0,4,4.373911924033373e-06,0.0,0.00015867377677942376,1.0587319862461495e-07,0.0034735009285353224,0.005052364564862607,0.009561668051652816,2.0,,0.0
ENOX2,0.0015502008032128,0,2,7.628942890671096e-08,0.0,0.00015563778602144024,2.561393042522526e-10,0.0016164937301665003,0.0021298675565241507,0.009513066381032331,3.0,,0.0
BRWD3,0.0221606425702811,0,13,0.0006937234475043203,0.0,0.00015694728856930696,3.920087148885162e-06,0.0934051787480712,0.019563567155955752,0.009388163816765882,,,1.0
OTUD7A,0.0030361445783132,0,6,1.1494257525396282e-06,0.0,0.00014158056627192774,6.304827534501624e-08,0.03117192016417498,0.003101536068032651,0.00932630955067066,2.0,,0.0
TBCB,0.0026586345381526,0,3,3.148430050550518e-07,0.0005,0.00014087436812593797,1.6164800619018866e-08,0.02893676431745009,0.002530809704924586,0.009215493239899786,3.0,,0.0
ELP4,0.0136144578313253,0,13,0.00018813117345752936,0.0,0.00013861627455332925,1.0236853938632715e-06,0.02254718295080238,0.015889089903151188,0.009207874522871862,2.0,,0.0
COL12A1,0.0064497991967871,0,9,2.357516900439805e-05,0.0,0.0001585497055033276,4.8322875717776525e-08,0.026762489825210966,0.0061557810952407276,0.009152909062322578,3.0,,0.0
CCIN,0.001582329317269,0,3,1.9912833582910486e-08,0.001,0.00013973839745050326,1.8484836588347891e-09,0.027209174841018258,0.0011885469861975665,0.009120256774861007,2.0,,0.0
OFD1,0.0153092369477911,0,20,0.0006346446306772207,0.0,0.00013676063661838207,4.5874144940852435e-06,0.00012539752828609116,0.008687380645459392,0.009106076140596999,2.0,6.0,0.0
DPYD,0.027004016064257,0,21,0.005851376452623176,0.004,0.00015500446811553818,2.372946070987363e-05,0.03144260501977669,0.02374015325676737,0.009041304431182876,2.0,,0.0
ALDH5A1,0.0119357429718875,0,14,5.053792987501072e-05,0.0,0.00016041096732498023,1.118525730893875e-07,0.018494476683770245,0.003976759760462455,0.008960785931002135,1.0,2.35,1.0
HYDIN,0.0099678714859437,0,13,8.173098466106134e-05,0.0,0.00016268278618726057,1.1610605243791074e-07,0.013769909625887833,0.0027774065416789084,0.008750199592626018,2.0,,0.0
NBEA,0.012441767068273,0,9,8.829425475035185e-05,0.0,0.00015022237765573284,1.28719799962473e-07,0.38197439536452293,0.0043289269823584,0.008739101000436733,1.0,,1.0
SLC4A10,0.0031646586345381,0,3,7.091876357654743e-07,0.0,0.00014835699759903562,3.1019904035161363e-10,0.024710415469598956,3.1337774757397402e-06,0.008697361377303668,2.0,,0.0
VWA7,0.0015662650602409,0,2,2.387618119709365e-06,0.0,0.0001346963650201805,2.9447487711589416e-08,0.0318756040770542,0.0022093513980507855,0.008660080616920612,3.0,,0.0
LDB1,0.0324257028112449,0,22,0.019961329009936978,0.0005,0.0001439644213944537,5.818001236173974e-05,0.08820721617667004,0.0027171068191816027,0.008643121754301972,1.0,4.0,0.0
ADORA3,0.0064979919678714,0,6,7.125455309456844e-06,0.0,0.00015867377677942376,1.8703953300977873e-08,0.0068306900693606565,0.005515953566250624,0.008636748976650802,2.0,,0.0
REEP3,0.0050602409638554,0,4,4.39577425341208e-06,0.0,0.0001508084334784627,3.4534024616046856e-09,0.06496873986907303,0.0061183425521837975,0.00862643391633533,2.0,,0.0
ETFB,0.0056385542168674,0,9,9.621750710806375e-06,0.0,0.0001517349833738504,3.3447200509516476e-08,0.050332220648905086,0.002854880974780072,0.00860317927080717,2.0,,0.0
TSHZ1,0.0028353413654618,0,3,1.909799016317337e-06,0.0,0.00014079025236932976,1.1908319352003383e-08,0.013127479990782143,0.0047398533057876665,0.008498846347237077,1.0,,0.0
SNX5,0.0078313253012048,0,7,2.996371492568984e-05,0.0,0.0001615096506906488,9.684437446200097e-07,0.03809630569672495,0.007069358209442366,0.008255552973094856,2.0,,0.0
CPZ,0.0011726907630522,0,1,2.2037163494415096e-08,0.0,0.00017336119530583837,8.287840684724743e-10,0.046248964396646434,0.0027598420856719402,0.008192384710529917,2.0,,0.0
RFX7,0.0046345381526104,0,4,1.1255639484800938e-05,0.0,0.00014647735565130393,2.2508982440220386e-07,0.01777628364192243,0.005121429207246566,0.008085744123842553,3.0,,1.0
CHRNA7,0.0056787148594377,0,4,3.270101324401907e-06,0.0,0.00013841556048374042,2.0179071392336596e-08,0.03808303588448325,0.002186421889698531,0.008077461513948949,2.0,,0.0
ADCY5,0.0425863453815261,0,31,0.1253782974067942,0.015000000000000003,0.00014931392656009274,0.0024461487260050018,0.36706747114658356,0.03136375029930605,0.008002355933189209,2.0,,0.0
CYLC2,0.0012851405622489,0,3,3.813070514480301e-09,0.0,0.00014649379766546922,7.436535959625679e-09,0.015183701675885902,0.004158572119195014,0.007954047519914137,2.0,,0.0
HLA-B,0.0132048192771084,0,17,0.00043516044327058395,0.001,0.0001557144727519769,1.6154126401817696e-06,0.03198013034338487,0.0055487416812050406,0.007903096257753595,2.0,,0.0
