gene,ic_T1,ic_T2,ic_T3,ic_T4,ic_T5
PHF2,0.003887550200803213,0.037164658634538154,0.2123694779116466,0.5653574297188755,0.7611164658634538
PHF21A,0.005734939759036144,0.05578313253012048,0.296,0.64914859437751,0.7934939759036145
PHF3,0.006248995983935743,0.04370281124497992,0.2497991967871486,0.5861124497991967,0.7821686746987951
PHF7,0.0014216867469879519,0.011983935742971888,0.0762008032128514,0.2150120481927711,0.3237670682730924
PHF8,0.008658634538152611,0.07904417670682731,0.3426265060240964,0.6710281124497992,0.8021124497991968
PHIP,0.005502008032128514,0.039445783132530124,0.23784738955823292,0.5854939759036144,0.7704176706827309
PHLPP1,0.0031887550200803212,0.03885943775100401,0.2633734939759036,0.6185301204819277,0.7621686746987952
PHRF1,0.002032128514056225,0.02033734939759036,0.14578313253012049,0.40879518072289156,0.6069799196787149
PIK3CA,0.01602409638554217,0.1427710843373494,0.541429718875502,0.7685140562248995,0.8197831325301205
PIK3CG,0.00557429718875502,0.05924497991967872,0.3446666666666667,0.679582329317269,0.8025542168674699
PIK3R2,0.0061445783132530124,0.057951807228915665,0.3287871485943775,0.6846506024096386,0.8053092369477912
PITX1,0.0016546184738955823,0.005943775100401606,0.045357429718875505,0.20481927710843373,0.41924497991967874
PJA1,0.001678714859437751,0.008481927710843374,0.06559839357429718,0.2808835341365462,0.48092369477911645
PKD1,0.00485140562248996,0.032160642570281124,0.21906827309236948,0.5579598393574298,0.7614538152610442
PLAA,0.003140562248995984,0.01873895582329317,0.12977510040160642,0.4525140562248996,0.6846907630522089
PLAUR,0.0033654618473895584,0.026289156626506025,0.1769718875502008,0.5243775100401606,0.7209156626506024
PLCB1,0.008554216867469879,0.072570281124498,0.34922891566265063,0.6995903614457831,0.8059357429718875
PLCD4,0.0027228915662650603,0.021911646586345382,0.15186345381526103,0.4771004016064257,0.7022971887550201
PLN,0.002329317269076305,0.008738955823293173,0.060273092369477914,0.23564658634538152,0.49244979919678716
PLPPR4,0.0009236947791164659,0.002248995983935743,0.018120481927710843,0.08202409638554217,0.17656224899598394
PLXNA3,0.0038393574297188753,0.017188755020080323,0.1089718875502008,0.46019277108433737,0.7131646586345382
PLXNA4,0.003863453815261044,0.019437751004016065,0.1294859437751004,0.454570281124498,0.7435903614457832
PLXNB1,0.0030522088353413654,0.021453815261044177,0.13730923694779115,0.4403293172690763,0.6910281124497992
POGZ,0.002819277108433735,0.020265060240963854,0.1436867469879518,0.407429718875502,0.6647710843373494
POLA2,0.0021767068273092368,0.008803212851405623,0.053839357429718876,0.25512449799196785,0.48861847389558233
POLR2A,0.015991967871485945,0.1371004016064257,0.4653413654618474,0.7413574297188755,0.8144016064257028
POLR3A,0.004497991967871486,0.03063453815261044,0.20297991967871487,0.49330923694779116,0.7398232931726908
POMGNT1,0.0021526104417670684,0.013469879518072289,0.08188755020080321,0.2572931726907631,0.5393734939759036
POMT1,0.0025060240963855423,0.012048192771084338,0.07206425702811245,0.2879277108433735,0.5352530120481928
PON1,0.0029076305220883535,0.011196787148594378,0.07970281124497992,0.32575100401606427,0.6162329317269076
POT1,0.002963855421686747,0.022819277108433737,0.16318072289156627,0.4914136546184739,0.6894136546184739
POU3F3,0.003606425702811245,0.025654618473895583,0.16897188755020082,0.48216064257028113,0.741277108433735
PPFIA1,0.006248995983935743,0.05032128514056225,0.2664979919678715,0.6174136546184739,0.7865060240963856
PPFIA3,0.006907630522088353,0.06046586345381526,0.2942650602409639,0.6486265060240964,0.7965943775100401
PPM1D,0.0028755020080321286,0.03446586345381526,0.22853815261044177,0.5672530120481928,0.7312449799196787
PPP1R1B,0.006273092369477912,0.06982329317269076,0.35816064257028113,0.6821204819277108,0.8062409638554217
PPP1R9B,0.004514056224899599,0.04551807228915663,0.2593574297188755,0.6121927710843373,0.7825461847389559
PPP2CA,0.012305220883534137,0.11892369477911646,0.48608032128514056,0.7598795180722892,0.8166827309236948
PPP2R1A,0.011036144578313253,0.10242570281124498,0.45902008032128516,0.7495261044176706,0.8160240963855422
PPP2R1B,0.006281124497991968,0.0554136546184739,0.31149397590361444,0.6799518072289157,0.8029879518072289
PPP2R5C,0.005188755020080322,0.052706827309236946,0.3051325301204819,0.6656385542168675,0.795012048192771
PPP2R5D,0.005775100401606426,0.05307630522088353,0.2850361445783133,0.6646024096385542,0.8022168674698795
PPP3CA,0.004714859437751004,0.044706827309236946,0.29367871485943775,0.6637911646586345,0.7912610441767068
PPP5C,0.0032369477911646585,0.027180722891566266,0.20184738955823292,0.5428995983935743,0.7493654618473896
PREX1,0.002216867469879518,0.017269076305220885,0.10855421686746988,0.4610441767068273,0.6485542168674698
PRICKLE1,0.0030200803212851405,0.023381526104417672,0.15165461847389558,0.49777510040160644,0.718570281124498
PRICKLE2,0.0020642570281124498,0.01873895582329317,0.13659437751004017,0.37139759036144576,0.6081204819277108
PRKAR1B,0.0031244979919678715,0.013638554216867469,0.10466666666666667,0.38944578313253014,0.6515421686746988
PRKCA,0.014626506024096386,0.13399196787148596,0.5091566265060241,0.7595341365461847,0.8194538152610442
PRKCB,0.008995983935742972,0.08399196787148594,0.4198955823293173,0.7226666666666667,0.8108835341365462
PRKD1,0.004369477911646586,0.03346987951807229,0.22473895582329317,0.6204899598393574,0.7853253012048192
PRKD2,0.0029397590361445783,0.024971887550200803,0.20428112449799196,0.5737188755020081,0.7495662650602409
PRKDC,0.0101285140562249,0.11252208835341365,0.44991164658634536,0.7376546184738956,0.8148112449799196
PRKN,0.009751004016064256,0.0959277108433735,0.451710843373494,0.7499839357429718,0.8153895582329317
PRODH,0.0031244979919678715,0.019542168674698795,0.11875502008032128,0.41212048192771084,0.6596867469879518
PRPF19,0.007558232931726907,0.04804819277108434,0.25381526104417673,0.5919598393574297,0.7849156626506024
PRPF39,0.0026345381526104417,0.014690763052208835,0.09819277108433735,0.3112048192771084,0.6213574297188755
PRPF8,0.008610441767068273,0.06252208835341365,0.30738152610441766,0.6612530120481928,0.7975582329317269
PRR12,0.0011004016064257028,0.001534136546184739,0.002329317269076305,0.01040160642570281,0.03138955823293173
PRR14L,0.0013975903614457832,0.009526104417670683,0.08185542168674699,0.2686265060240964,0.3748995983935743
PRUNE2,0.0009799196787148594,0.0037429718875502008,0.032144578313253014,0.09661044176706828,0.17187951807228916
PSMC5,0.0070602409638554214,0.06248192771084338,0.30863453815261044,0.6836626506024096,0.7993895582329317
PSMD11,0.005389558232931727,0.039646586345381526,0.26116465863453814,0.626570281124498,0.7926586345381527
PSMD12,0.005670682730923695,0.03806425702811245,0.24764658634538153,0.6059036144578314,0.7856626506024096
PSMD6,0.004875502008032128,0.03656224899598393,0.2293012048192771,0.6015582329317269,0.7704819277108433
PTBP2,0.0035261044176706827,0.02033734939759036,0.14069076305220884,0.4705461847389558,0.7290120481927711
PTCH1,0.005429718875502008,0.050883534136546185,0.3146987951807229,0.684843373493976,0.8001044176706827
PTCHD1,0.004771084337349398,0.04546184738955823,0.26496385542168677,0.5995502008032129,0.777566265060241
PTDSS1,0.001036144578313253,0.005052208835341365,0.0414136546184739,0.13610441767068274,0.2127710843373494
PTEN,0.02627309236947791,0.22327710843373494,0.6234698795180723,0.7908995983935743,0.8257590361445784
PTGS2,0.008184738955823292,0.09004819277108433,0.4323052208835341,0.7301044176706827,0.8133654618473896
PTK7,0.002497991967871486,0.018345381526104418,0.12380722891566265,0.385574297188755,0.6296465863453815
PTPN11,0.011060240963855422,0.10337349397590362,0.4763534136546185,0.746706827309237,0.8168032128514057
PTPN4,0.0015502008032128513,0.011815261044176706,0.11059437751004016,0.3019678714859438,0.4343453815261044
PTPRB,0.0028353413654618473,0.03473895582329317,0.2218313253012048,0.5123293172690763,0.7227951807228916
PTPRC,0.010899598393574296,0.09167871485943775,0.4154618473895582,0.7377028112449799,0.8143373493975904
PTPRD,0.007381526104417671,0.06501204819277108,0.3373574297188755,0.6705943775100401,0.8050682730923695
PTPRS,0.0061285140562249,0.053879518072289155,0.2954377510040161,0.6304899598393574,0.7950522088353413
PTPRT,0.0012931726907630522,0.011036144578313253,0.08854618473895583,0.21847389558232932,0.336859437751004
PUF60,0.003646586345381526,0.02219277108433735,0.14918875502008033,0.47931726907630523,0.7237188755020081
PXDN,0.011734939759036144,0.11995180722891566,0.49386345381526103,0.759140562248996,0.8178955823293173
PYHIN1,0.0011244979919678715,0.0018634538152610442,0.005301204819277108,0.05036947791164659,0.10297991967871487
QRICH1,0.0026987951807228914,0.013477911646586346,0.0700562248995984,0.31114859437751,0.6029959839357429
RAB11FIP4,0.0013815261044176706,0.0024497991967871485,0.0402008032128514,0.09983132530120482,0.2019277108433735
RAB11FIP5,0.001140562248995984,0.0026265060240963857,0.015293172690763052,0.09502008032128514,0.16804016064257027
RAB2A,0.002674698795180723,0.01819277108433735,0.146570281124498,0.38622489959839357,0.6366987951807229
RAB39B,0.002216867469879518,0.014337349397590361,0.09524497991967872,0.33608032128514054,0.5578072289156627
RAB43,0.00163855421686747,0.0029397590361445783,0.007614457831325301,0.033951807228915665,0.16808032128514055
RAC1,0.012995983935742972,0.09534136546184739,0.4056867469879518,0.7312690763052209,0.810714859437751
RAD21,0.008714859437751004,0.08163052208835342,0.35246586345381525,0.6912208835341366,0.8067469879518072
RAD21L1,0.0019196787148594377,0.009558232931726907,0.1009558232931727,0.31336546184738956,0.5603935742971887
RAI1,0.0013092369477911646,0.006112449799196788,0.04869076305220883,0.17644176706827308,0.3047550200803213
RALA,0.00521285140562249,0.04804819277108434,0.28447389558232933,0.6688915662650602,0.8010200803212851
RALGAPA1,0.0024417670682730925,0.012674698795180723,0.09759839357429718,0.39725301204819274,0.607855421686747
RALGAPB,0.004016064257028112,0.03029718875502008,0.19558232931726907,0.5660160642570281,0.7387951807228915
RANBP17,0.0011244979919678715,0.004385542168674698,0.05768674698795181,0.15745381526104418,0.24138152610441768
RANBP9,0.003461847389558233,0.028730923694779118,0.20910843373493976,0.5581686746987952,0.7499116465863453
RAP1A,0.006497991967871486,0.051839357429718874,0.2993574297188755,0.6785943775100401,0.7943373493975904
RAPGEF2,0.0026666666666666666,0.028184738955823293,0.1660722891566265,0.49333333333333335,0.7002409638554217
RAPGEF4,0.005124497991967871,0.03524497991967872,0.2164016064257028,0.5967550200803213,0.7622008032128514
RASSF5,0.002321285140562249,0.013983935742971888,0.10265060240963855,0.3780562248995984,0.5604417670682731
RBBP5,0.01157429718875502,0.10843373493975904,0.40283534136546184,0.7032369477911646,0.8084658634538152
RBFOX1,0.00763855421686747,0.0747871485943775,0.3716385542168675,0.6924578313253013,0.8073333333333333
RBM27,0.001855421686746988,0.0059116465863453815,0.04040160642570281,0.18665863453815262,0.3818714859437751
REEP3,0.001429718875502008,0.005060240963855421,0.045389558232931726,0.2181847389558233,0.3799759036144578
RELN,0.008088353413654619,0.07744578313253012,0.37379116465863454,0.6994939759036145,0.8094538152610442
RERE,0.0037991967871485945,0.030546184738955824,0.18159036144578314,0.527991967871486,0.7454457831325301
RFX3,0.002008032128514056,0.008377510040160643,0.06445783132530121,0.25600803212851403,0.4674698795180723
RFX4,0.00121285140562249,0.002112449799196787,0.009590361445783133,0.03753413654618474,0.15281927710843374
RFX7,0.0015502008032128513,0.004634538152610442,0.03355020080321285,0.13106024096385543,0.2819437751004016
RGS7,0.002497991967871486,0.014522088353413655,0.09760642570281125,0.3912771084337349,0.6322650602409638
RHEB,0.005927710843373494,0.06640963855421687,0.3378875502008032,0.7026184738955823,0.8059518072289157
RHOXF1,0.0009558232931726907,0.002578313253012048,0.0253574297188755,0.10195180722891566,0.1292289156626506
RICTOR,0.007726907630522088,0.07859437751004016,0.3864417670682731,0.720289156626506,0.8119598393574298
RIMS1,0.008385542168674699,0.08142168674698795,0.3235903614457831,0.6819116465863454,0.8034538152610442
RIMS2,0.00455421686746988,0.04293975903614458,0.22593574297188754,0.5652610441767069,0.7628192771084338
RIMS3,0.002240963855421687,0.018265060240963856,0.1385140562248996,0.3618473895582329,0.5987550200803213
RIT2,0.0025622489959839356,0.02042570281124498,0.14112449799196788,0.46083534136546184,0.6943775100401607
RLIM,0.0026184738955823293,0.020899598393574297,0.14938955823293174,0.40759839357429717,0.696562248995984
RNF135,0.0014377510040160643,0.006265060240963855,0.03759839357429719,0.1672449799196787,0.29375100401606424
RNF38,0.0014698795180722892,0.004104417670682731,0.03527710843373494,0.1753253012048193,0.31663453815261045
ROBO2,0.0050040160642570285,0.027734939759036143,0.1753413654618474,0.5247068273092369,0.7624899598393574
RORA,0.0030522088353413654,0.02095582329317269,0.1572128514056225,0.48360642570281126,0.650289156626506
RORB,0.004144578313253012,0.029791164658634538,0.1805301204819277,0.5204016064257028,0.7430120481927711
RPH3A,0.004257028112449799,0.044771084337349394,0.2495421686746988,0.600722891566265,0.7662088353413654
RPL10,0.005943775100401606,0.036032128514056225,0.228714859437751,0.5832449799196787,0.7810843373493976
RPS6KA2,0.004305220883534137,0.040714859437751,0.27517269076305223,0.6450281124497992,0.7900883534136546
RPS6KA3,0.005421686746987952,0.06553413654618474,0.35799196787148596,0.6961686746987952,0.8069477911646586
RSF1,0.004096385542168675,0.048859437751004015,0.26187951807228915,0.6012931726907631,0.7726746987951807
RSRC1,0.003461847389558233,0.020819277108433735,0.12061044176706827,0.4514136546184739,0.6956867469879519
RUNX1T1,0.0041365461847389555,0.036072289156626504,0.2444016064257028,0.5743694779116466,0.7769638554216868
SACS,0.0009477911646586345,0.004497991967871486,0.025333333333333333,0.06964658634538153,0.19192771084337348
SAE1,0.0026104417670682733,0.023180722891566266,0.15396787148594376,0.4299437751004016,0.6682168674698795
SATB1,0.00442570281124498,0.04486746987951807,0.26583132530120485,0.5868273092369478,0.7877349397590362
SATB2,0.007429718875502008,0.06776706827309237,0.3450682730923695,0.6950923694779116,0.8071004016064257
SBF1,0.0018473895582329317,0.010112449799196788,0.06311646586345382,0.26457831325301207,0.48980722891566264
SCAF1,0.0024176706827309237,0.0063614457831325305,0.04020883534136546,0.1853574297188755,0.4166184738955823
SCAF4,0.0022088353413654616,0.010907630522088353,0.09393574297188755,0.33158232931726905,0.5324417670682731
SCGN,0.002080321285140562,0.01565461847389558,0.10078714859437751,0.3123614457831325,0.5944417670682731
SCN1A,0.013389558232931727,0.10587951807228915,0.4166024096385542,0.7247630522088353,0.8126666666666666
SCN2A,0.01647389558232932,0.1311004016064257,0.4895180722891566,0.75314859437751,0.8186827309236948
SCN3A,0.006104417670682731,0.04213654618473896,0.23437751004016064,0.6141285140562249,0.7869156626506024
SCN4A,0.0061285140562249,0.044706827309236946,0.2343855421686747,0.5925220883534137,0.7814136546184739
SCN8A,0.011116465863453816,0.08124497991967872,0.3455261044176707,0.6852690763052209,0.8076224899598393
SCN9A,0.007429718875502008,0.05126907630522089,0.26060240963855424,0.6338795180722891,0.7928433734939759
SCP2,0.0019839357429718876,0.004706827309236948,0.03244176706827309,0.16019277108433735,0.3084016064257028
SDC2,0.0034779116465863454,0.023180722891566266,0.14925301204819277,0.46763052208835343,0.7471244979919679
SEMA5A,0.004730923694779117,0.030514056224899597,0.1893734939759036,0.5375180722891566,0.7672128514056225
SENP1,0.00242570281124498,0.016899598393574296,0.1308273092369478,0.40085140562248994,0.6768835341365462
SENP6,0.002755020080321285,0.015269076305220883,0.09919678714859438,0.3869558232931727,0.6800642570281125
SERPINE1,0.005244979919678715,0.05033734939759036,0.285421686746988,0.6575100401606425,0.787140562248996
SET,0.005172690763052209,0.055220883534136546,0.3091244979919679,0.6568353413654618,0.7932208835341366
SETBP1,0.005228915662650603,0.055686746987951806,0.3006024096385542,0.6484899598393574,0.8013574297188755
SETD1A,0.013140562248995983,0.10862650602409639,0.39705220883534137,0.7135823293172691,0.8095742971887551
SETD1B,0.009220883534136547,0.07975903614457831,0.33391967871485945,0.6564096385542169,0.7995341365461848
SETD2,0.017164658634538154,0.13494779116465863,0.4530281124497992,0.7384899598393574,0.8140642570281125
SETD5,0.00642570281124498,0.05914859437751004,0.28233734939759036,0.6357670682730924,0.7920803212851406
SETDB1,0.011325301204819277,0.1000562248995984,0.39116465863453814,0.7060321285140563,0.8084899598393575
SETDB2,0.0032690763052208834,0.02883534136546185,0.17389558232931726,0.4844016064257028,0.7157028112449799
SEZ6L2,0.0014698795180722892,0.005269076305220883,0.040176706827309235,0.1725863453815261,0.3232208835341365
SF1,0.005052208835341365,0.03193574297188755,0.17714859437751004,0.5090361445783133,0.7486265060240964
SF3B1,0.007204819277108434,0.06897991967871486,0.3304578313253012,0.6753895582329317,0.7995582329317269
SF3B3,0.007445783132530121,0.057815261044176704,0.30246586345381526,0.6337108433734939,0.7930441767068274
SGSH,0.001325301204819277,0.0024417670682730925,0.011678714859437752,0.08196787148594377,0.20644979919678716
SGSM3,0.0014136546184738957,0.005301204819277108,0.0411004016064257,0.15509236947791163,0.3244096385542169
SH3RF1,0.0018634538152610442,0.008939759036144579,0.08306827309236947,0.2926827309236948,0.5053975903614458
SH3RF3,0.0011887550200803212,0.0030200803212851405,0.014939759036144579,0.0875582329317269,0.2411726907630522
SHANK1,0.008795180722891566,0.09068273092369478,0.3736546184738956,0.7087550200803213,0.8097429718875502
SHANK2,0.011670682730923695,0.10967068273092369,0.4301847389558233,0.7321124497991968,0.8153253012048193
SHANK3,0.015477911646586346,0.1306987951807229,0.4936706827309237,0.7549397590361446,0.8182489959839357
SHOX,0.0019839357429718876,0.010947791164658634,0.06388755020080321,0.2511566265060241,0.5127951807228915
SIK1,0.0020562248995983938,0.012345381526104418,0.09090763052208835,0.32302008032128515,0.5782248995983936
SIN3A,0.015799196787148594,0.1273734939759036,0.4644417670682731,0.7382730923694779,0.8139196787148595
SIN3B,0.009309236947791165,0.08591164658634538,0.3722409638554217,0.6876626506024096,0.8066987951807228
SKI,0.00163855421686747,0.017180722891566264,0.11729317269076306,0.3578152610441767,0.45831325301204817
SLC12A5,0.006923694779116466,0.06965461847389558,0.33314859437751004,0.6682811244979919,0.8031646586345381
SLC1A1,0.0037751004016064256,0.038546184738955824,0.22261847389558234,0.5844979919678714,0.7694859437751004
SLC1A2,0.008281124497991968,0.08159839357429718,0.3627389558232932,0.6914698795180723,0.8073815261044177
SLC22A9,0.0009879518072289156,0.001004016064257028,0.0025060240963855423,0.02163855421686747,0.022690763052208834
SLC23A1,0.00163855421686747,0.0046024096385542165,0.0214859437751004,0.12688353413654618,0.34165461847389555
SLC24A2,0.0015662650602409638,0.004923694779116466,0.04559839357429719,0.1799839357429719,0.35776706827309235
SLC25A12,0.0020642570281124498,0.01459437751004016,0.09688353413654618,0.3648835341365462,0.6194538152610441
SLC25A27,0.001004016064257028,0.003606425702811245,0.020216867469879517,0.12413654618473896,0.15293975903614457
SLC27A4,0.0017349397590361445,0.0035261044176706827,0.019526104417670682,0.11730923694779116,0.29491566265060243
SLC29A4,0.0017349397590361445,0.006257028112449799,0.043991967871485946,0.24760642570281124,0.45877911646586345
SLC35G1,0.0010522088353413655,0.004024096385542169,0.02993574297188755,0.08011244979919678,0.2147309236947791
SLC38A10,0.0009638554216867469,0.00121285140562249,0.0013734939759036144,0.0045943775100401605,0.02297991967871486
SLC45A1,0.0014859437751004016,0.003710843373493976,0.023068273092369477,0.1383293172690763,0.29689156626506025
SLC4A10,0.0013172690763052209,0.003164658634538153,0.025004016064257027,0.12689156626506023,0.2950441767068273
SLC6A1,0.0101285140562249,0.09346184738955823,0.3615100401606426,0.6862971887550201,0.807156626506024
SLC6A3,0.009534136546184738,0.09208835341365462,0.3970843373493976,0.7138152610441767,0.8103694779116466
SLC6A4,0.008216867469879518,0.05990361445783132,0.31175903614457834,0.6632128514056225,0.8004979919678715
SLC6A8,0.0018152610441767069,0.01738152610441767,0.13687550200803214,0.3699116465863454,0.5063534136546185
SLC7A3,0.0011004016064257028,0.0016706827309236948,0.0034779116465863454,0.013815261044176706,0.08261847389558233
SLC7A5,0.0026184738955823293,0.014353413654618475,0.10399196787148594,0.35816867469879515,0.5865863453815261
SLC7A7,0.0014859437751004016,0.0026104417670682733,0.012714859437751004,0.10053815261044177,0.22465060240963855
SLC9A1,0.004337349397590362,0.029879518072289158,0.19443373493975905,0.5963373493975903,0.7670682730923695
SLC9A6,0.004562248995983936,0.03273092369477912,0.2242570281124498,0.5982329317269076,0.7635180722891566
SLC9A9,0.0033333333333333335,0.027397590361445782,0.1789317269076305,0.5247871485943775,0.7223614457831325
SLCO1B3,0.0012369477911646587,0.0101285140562249,0.05571887550200803,0.17145381526104417,0.2317269076305221
SLITRK2,0.0038313253012048193,0.030779116465863454,0.20163855421686747,0.542144578313253,0.7547389558232932
SLITRK5,0.004698795180722892,0.03821686746987952,0.2187871485943775,0.6061124497991968,0.7808273092369478
SMAD4,0.01487550200803213,0.1337429718875502,0.501004016064257,0.7609718875502008,0.816417670682731
SMAP2,0.0008755020080321285,0.001895582329317269,0.010457831325301205,0.05265863453815261,0.10246586345381527
SMARCA1,0.00902008032128514,0.08909236947791165,0.3522168674698795,0.6881526104417671,0.8059839357429719
SMARCA2,0.01110843373493976,0.11146987951807229,0.43387951807228914,0.7265461847389558,0.8117590361445783
SMARCA4,0.021550200803212852,0.1787550200803213,0.525293172690763,0.7658875502008032,0.8198152610441767
SMARCC2,0.009823293172690763,0.1030281124497992,0.42899598393574295,0.7286345381526105,0.8124578313253012
SMC1A,0.009333333333333334,0.08660240963855421,0.3811325301204819,0.6998714859437751,0.8039036144578313
SMC3,0.008650602409638554,0.08112449799196787,0.36250602409638555,0.6902329317269076,0.8079759036144578
SMG6,0.0038072289156626505,0.032329317269076306,0.19334939759036143,0.5420562248995984,0.7562650602409638
SMURF1,0.004096385542168675,0.04357429718875502,0.277855421686747,0.6132530120481928,0.7900883534136546
SNAP25,0.016626506024096384,0.1330281124497992,0.45269879518072287,0.7370522088353414,0.8167710843373494
SNCAIP,0.002136546184738956,0.01502008032128514,0.11494779116465864,0.40273895582329317,0.6104176706827309
SND1,0.004385542168674698,0.042393574297188756,0.27068273092369477,0.6364738955823294,0.7842409638554216
SNTG2,0.0021526104417670684,0.014096385542168674,0.09787951807228916,0.3357751004016064,0.5719196787148595
SNX14,0.0013092369477911646,0.0026907630522088354,0.03709236947791165,0.10362248995983936,0.2500160642570281
SNX5,0.00193574297188755,0.00783132530120482,0.04900401606425703,0.2262409638554217,0.43083534136546187
SOD1,0.008899598393574298,0.0777429718875502,0.39220883534136547,0.7172690763052209,0.8111325301204819
SON,0.002867469879518072,0.025791164658634538,0.16796787148594378,0.48333333333333334,0.7090923694779117
SORCS3,0.0015100401606425702,0.009614457831325302,0.08391967871485943,0.22270682730923694,0.41358232931726907
SOS2,0.004040160642570281,0.04156626506024096,0.26989558232931726,0.6326506024096386,0.7642409638554217
SOX5,0.004859437751004016,0.03473092369477911,0.23785542168674698,0.5720963855421687,0.7512369477911647
SOX6,0.003983935742971887,0.04094779116465863,0.21602409638554218,0.5553895582329317,0.7621365461847389
SPARCL1,0.0032048192771084337,0.030072289156626505,0.18978313253012047,0.5202650602409639,0.738995983935743
SPAST,0.003751004016064257,0.02378313253012048,0.14187951807228916,0.49016867469879516,0.7391004016064256
SPEN,0.004248995983935743,0.05048192771084337,0.2682248995983936,0.6004899598393574,0.7596867469879518
SPP2,0.0010843373493975904,0.0027951807228915665,0.015542168674698795,0.1073012048192771,0.2563614457831325
SPRY2,0.0026586345381526106,0.027028112449799198,0.18140562248995984,0.5358393574297189,0.7117590361445784
SPTAN1,0.009718875502008032,0.10299598393574297,0.43593574297188753,0.7354056224899599,0.8149718875502008
SPTBN1,0.005309236947791164,0.05030522088353414,0.2782971887550201,0.6618313253012048,0.7937429718875502
SRCAP,0.006610441767068273,0.07861044176706827,0.34608032128514055,0.6741124497991968,0.8007871485943775
SRGAP3,0.0029799196787148596,0.0176144578313253,0.12338152610441767,0.41968674698795183,0.7072610441767069
SRPRA,0.002104417670682731,0.008947791164658634,0.04575903614457831,0.27432128514056225,0.5225863453815262
SRRM2,0.0052530120481927714,0.04444979919678715,0.24756626506024096,0.609004016064257,0.7816546184738956
SRSF1,0.01633734939759036,0.12461847389558232,0.4616706827309237,0.7429156626506024,0.8150843373493976
SRSF11,0.0050281124497991965,0.028120481927710845,0.16816867469879518,0.507421686746988,0.7440321285140562
SSR4,0.0013975903614457832,0.005726907630522088,0.03714859437751004,0.18865060240963855,0.3518232931726908
SSRP1,0.009164658634538152,0.08472289156626506,0.3619036144578313,0.6849879518072289,0.8044257028112449
ST7,0.0013333333333333333,0.00455421686746988,0.034843373493975906,0.16487550200803214,0.3873092369477912
ST8SIA2,0.0014538152610441767,0.008867469879518072,0.04367871485943775,0.1982971887550201,0.3777991967871486
STAG1,0.0032369477911646585,0.029783132530120483,0.19457028112449798,0.4941285140562249,0.7077991967871486
STK39,0.0024096385542168677,0.008971887550200803,0.06556626506024096,0.2926265060240964,0.598008032128514
STX1A,0.009140562248995983,0.07575100401606426,0.31701204819277107,0.671847389558233,0.8027791164658634
STXBP1,0.01206425702811245,0.10277911646586345,0.40196787148594376,0.7192369477911646,0.8121767068273092
STXBP5,0.0038473895582329318,0.026714859437751003,0.19130923694779117,0.4876867469879518,0.7404096385542168
STYK1,0.001004016064257028,0.0011967871485943774,0.00497991967871486,0.025333333333333333,0.07584738955823293
SUPT16H,0.011903614457831325,0.09922088353413655,0.38583132530120484,0.7009477911646587,0.809863453815261
SYAP1,0.0010843373493975904,0.0025542168674698796,0.024297188755020082,0.12485140562248996,0.21636144578313252
SYBU,0.002136546184738956,0.009566265060240964,0.0685140562248996,0.24386345381526103,0.47083534136546185
SYCE1,0.002184738955823293,0.011244979919678716,0.0906425702811245,0.3742730923694779,0.6235261044176706
SYN1,0.015502008032128515,0.13310843373493975,0.49097991967871485,0.7538393574297189,0.8174136546184739
SYN2,0.010120481927710843,0.10106827309236947,0.4210763052208835,0.7293012048192771,0.8148674698795181
SYNCRIP,0.00795983935742972,0.06648995983935743,0.3332289156626506,0.6816706827309237,0.8016867469879518
SYNE1,0.00623293172690763,0.058690763052208834,0.341285140562249,0.6789558232931727,0.796570281124498
SYNGAP1,0.012642570281124497,0.1275983935742972,0.4826345381526104,0.7551164658634538,0.8192530120481928
SYNJ1,0.006056224899598394,0.055220883534136546,0.3127309236947791,0.6595341365461848,0.8029477911646586
SYP,0.013357429718875501,0.132714859437751,0.4955261044176707,0.7558313253012048,0.8194698795180723
SYT1,0.012891566265060241,0.09965461847389558,0.40756626506024096,0.7136224899598393,0.8107309236947792
SYT17,0.0009156626506024096,0.0009156626506024096,0.0011646586345381525,0.0019919678714859436,0.011678714859437752
TAF1,0.013855421686746987,0.11467469879518072,0.42587951807228913,0.7255180722891567,0.813285140562249
TAF1C,0.002867469879518072,0.0357429718875502,0.22411244979919678,0.5782730923694779,0.7233333333333334
TAF4,0.006088353413654619,0.05993574297188755,0.31105220883534135,0.6500401606425703,0.793293172690763
TAF6,0.006353413654618474,0.050658634538152614,0.26799196787148594,0.6083694779116466,0.7840963855421687
TANC2,0.0018634538152610442,0.005815261044176707,0.03907630522088353,0.2028995983935743,0.44507630522088354
TAOK1,0.0019277108433734939,0.008987951807228915,0.07248192771084337,0.3095180722891566,0.5777429718875502
TAOK2,0.0020883534136546186,0.012393574297188755,0.08808032128514057,0.31166265060240966,0.5186827309236948
TBC1D23,0.0011164658634538153,0.0011004016064257028,0.0013413654618473895,0.004184738955823293,0.011028112449799198
TBC1D31,0.0011244979919678715,0.002112449799196787,0.00497991967871486,0.04208835341365462,0.12333333333333334
TBC1D5,0.0012610441767068273,0.0025863453815261044,0.01206425702811245,0.05314859437751004,0.15791164658634538
TBCB,0.0013413654618473895,0.0026586345381526106,0.00806425702811245,0.06628112449799196,0.15428112449799197
TBCEL,0.0009879518072289156,0.0012369477911646587,0.0015261044176706827,0.003895582329317269,0.018465863453815262
