stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000410732	9606.ENSP00000428994	GABRG2	GRIA1	9606	0.521	0	0	0	0.202	0	0	0.425
9606.ENSP00000410732	9606.ENSP00000477455	GABRG2	GRIN2B	9606	0.567	0	0	0	0.198	0	0	0.482
9606.ENSP00000410732	9606.ENSP00000500386	GABRG2	CAMK2A	9606	0.575	0	0	0	0.252	0	0	0.454
9606.ENSP00000410732	9606.ENSP00000494136	GABRG2	SLC6A1	9606	0.724	0	0	0	0.278	0	0	0.634
9606.ENSP00000410732	9606.ENSP00000479113	GABRG2	GABRG3	9606	0.732	0	0	0.046	0.124	0	0.54	0.385
9606.ENSP00000410732	9606.ENSP00000490940	GABRG2	ARHGEF9	9606	0.733	0	0	0	0.103	0	0.5	0.453
9606.ENSP00000410732	9606.ENSP00000417901	GABRG2	GPHN	9606	0.755	0	0	0	0.044	0.096	0	0.739
9606.ENSP00000410732	9606.ENSP00000490107	GABRG2	SCN2A	9606	0.774	0	0	0	0.287	0	0	0.697
9606.ENSP00000410732	9606.ENSP00000427603	GABRG2	GABRA2	9606	0.793	0	0	0.082	0.196	0.322	0.54	0.238
9606.ENSP00000410746	9606.ENSP00000487785	DOCK4	KCNA2	9606	0.412	0	0	0	0.261	0.229	0	0.051
9606.ENSP00000410746	9606.ENSP00000494040	DOCK4	DDX3X	9606	0.414	0	0	0	0.079	0.359	0	0.087
9606.ENSP00000410746	9606.ENSP00000495240	DOCK4	CHD8	9606	0.427	0	0	0	0	0.094	0	0.394
9606.ENSP00000410746	9606.ENSP00000460348	DOCK4	PRPF8	9606	0.444	0	0	0	0.312	0.189	0	0.085
9606.ENSP00000410746	9606.ENSP00000495360	DOCK4	CTNNB1	9606	0.496	0	0	0	0.08	0	0	0.475
9606.ENSP00000410746	9606.ENSP00000438788	DOCK4	CUL7	9606	0.688	0.06	0	0	0.402	0.416	0	0.162
9606.ENSP00000410746	9606.ENSP00000481697	DOCK4	RSRC1	9606	0.898	0	0	0	0.612	0.707	0	0.176
9606.ENSP00000410746	9606.ENSP00000413436	DOCK4	RPL10	9606	0.909	0.057	0	0	0.686	0.668	0	0.187
9606.ENSP00000411355	9606.ENSP00000485033	PTPRC	DOCK1	9606	0.409	0	0	0	0.303	0	0	0.187
9606.ENSP00000411355	9606.ENSP00000419060	PTPRC	BRAF	9606	0.413	0	0	0	0	0.097	0	0.376
9606.ENSP00000411355	9606.ENSP00000442788	PTPRC	TET2	9606	0.427	0	0	0	0.085	0	0	0.4
9606.ENSP00000411355	9606.ENSP00000493985	PTPRC	KNG1	9606	0.447	0	0	0	0	0	0	0.447
9606.ENSP00000411355	9606.ENSP00000489597	PTPRC	PTPN11	9606	0.452	0	0	0	0.301	0.097	0	0.201
9606.ENSP00000411355	9606.ENSP00000453508	PTPRC	TLN2	9606	0.477	0	0	0	0.057	0	0	0.469
9606.ENSP00000411355	9606.ENSP00000498587	PTPRC	NOTCH1	9606	0.54	0	0	0	0.042	0.106	0	0.506
9606.ENSP00000411355	9606.ENSP00000419260	PTPRC	PIK3CG	9606	0.556	0	0	0	0.396	0.049	0	0.288
9606.ENSP00000411355	9606.ENSP00000494538	PTPRC	CTCF	9606	0.566	0	0	0	0.058	0.045	0	0.556
9606.ENSP00000411355	9606.ENSP00000431418	PTPRC	NTRK1	9606	0.572	0	0	0	0	0.369	0	0.35
9606.ENSP00000411355	9606.ENSP00000452786	PTPRC	ITGB3	9606	0.653	0	0	0	0.109	0.091	0	0.606
9606.ENSP00000411355	9606.ENSP00000480322	PTPRC	CD99L2	9606	0.728	0	0	0	0.05	0	0	0.726
9606.ENSP00000411355	9606.ENSP00000494750	PTPRC	ACTB	9606	0.734	0	0	0	0.063	0.062	0	0.722
9606.ENSP00000411355	9606.ENSP00000495360	PTPRC	CTNNB1	9606	0.735	0	0	0	0.066	0.386	0	0.575
9606.ENSP00000412302	9606.ENSP00000455265	MBD3	TAF1C	9606	0.413	0	0	0	0.062	0	0.4	0
9606.ENSP00000412302	9606.ENSP00000496168	MBD3	BCL11A	9606	0.466	0	0	0	0.042	0.442	0	0.082
9606.ENSP00000412302	9606.ENSP00000442788	MBD3	TET2	9606	0.469	0	0	0	0	0.292	0	0.282
9606.ENSP00000412302	9606.ENSP00000476136	MBD3	H2BC11	9606	0.504	0	0	0	0	0	0.5	0.05
9606.ENSP00000412302	9606.ENSP00000439800	MBD3	ZMYND8	9606	0.798	0	0	0	0.071	0.745	0	0.218
9606.ENSP00000412302	9606.ENSP00000440542	MBD3	CHD4	9606	0.994	0	0	0	0.138	0.885	0.72	0.838
9606.ENSP00000412324	9606.ENSP00000419060	PPP2R5C	BRAF	9606	0.504	0	0	0	0.075	0.095	0.4	0.13
9606.ENSP00000412324	9606.ENSP00000489597	PPP2R5C	PTPN11	9606	0.573	0	0	0	0.057	0	0.5	0.166
9606.ENSP00000412324	9606.ENSP00000495360	PPP2R5C	CTNNB1	9606	0.586	0	0	0	0.049	0	0.5	0.201
9606.ENSP00000412324	9606.ENSP00000419101	PPP2R5C	CACNA2D3	9606	0.65	0	0	0	0	0	0.65	0
9606.ENSP00000412324	9606.ENSP00000417963	PPP2R5C	PPP2R5D	9606	0.849	0	0	0.052	0.063	0	0.54	0.674
9606.ENSP00000412324	9606.ENSP00000418447	PPP2R5C	PPP2CA	9606	0.999	0	0	0	0.077	0.999	0.9	0.94
9606.ENSP00000413436	9606.ENSP00000427793	RPL10	WWP1	9606	0.421	0	0	0	0	0.42	0	0.043
9606.ENSP00000413436	9606.ENSP00000477141	RPL10	FRRS1L	9606	0.5	0	0	0	0.103	0.466	0	0
9606.ENSP00000413436	9606.ENSP00000417763	RPL10	NAA10	9606	0.505	0	0	0	0.284	0.319	0	0.067
9606.ENSP00000413436	9606.ENSP00000494538	RPL10	CTCF	9606	0.515	0	0	0	0.067	0.501	0	0.041
9606.ENSP00000413436	9606.ENSP00000497744	RPL10	CTPS1	9606	0.58	0	0	0	0.434	0.125	0	0.219
9606.ENSP00000413436	9606.ENSP00000431800	RPL10	EIF3F	9606	0.736	0	0	0	0.662	0.21	0	0.088
9606.ENSP00000413436	9606.ENSP00000438788	RPL10	CUL7	9606	0.833	0.07	0	0	0.531	0.595	0	0.166
9606.ENSP00000413436	9606.ENSP00000481697	RPL10	RSRC1	9606	0.878	0.057	0	0	0.535	0.719	0	0.132
9606.ENSP00000414095	9606.ENSP00000418695	CUL2	PSMD6	9606	0.459	0	0	0	0.136	0	0.4	0
9606.ENSP00000414095	9606.ENSP00000497594	CUL2	UBE3A	9606	0.621	0	0	0	0.24	0	0	0.522
9606.ENSP00000414095	9606.ENSP00000490491	CUL2	ARID1B	9606	0.755	0	0	0	0.044	0.294	0	0.667
9606.ENSP00000414095	9606.ENSP00000438788	CUL2	CUL7	9606	0.959	0	0	0	0	0	0	0.959
9606.ENSP00000414856	9606.ENSP00000495557	SPARCL1	KCNJ10	9606	0.411	0	0	0	0.158	0	0	0.329
9606.ENSP00000414856	9606.ENSP00000494136	SPARCL1	SLC6A1	9606	0.462	0	0	0	0.333	0	0	0.227
9606.ENSP00000414856	9606.ENSP00000423354	SPARCL1	MEGF10	9606	0.573	0	0	0	0.107	0	0	0.542
9606.ENSP00000415941	9606.ENSP00000493985	C4B	KNG1	9606	0.428	0	0	0	0.074	0	0	0.408
9606.ENSP00000415941	9606.ENSP00000498441	C4B	FGA	9606	0.43	0	0	0	0.132	0	0	0.37
9606.ENSP00000416255	9606.ENSP00000488422	EIF4G1	CELF2	9606	0.42	0	0	0	0.062	0	0	0.407
9606.ENSP00000416255	9606.ENSP00000436679	EIF4G1	NXF1	9606	0.424	0	0	0	0.122	0	0	0.371
9606.ENSP00000416255	9606.ENSP00000481038	EIF4G1	CYFIP1	9606	0.464	0	0	0	0.072	0	0	0.447
9606.ENSP00000416255	9606.ENSP00000494750	EIF4G1	ACTB	9606	0.477	0	0	0	0.067	0.062	0	0.451
9606.ENSP00000416255	9606.ENSP00000481762	EIF4G1	CSDE1	9606	0.54	0	0	0	0.202	0.064	0	0.434
9606.ENSP00000416255	9606.ENSP00000440542	EIF4G1	CHD4	9606	0.552	0	0	0	0.369	0.303	0	0.065
9606.ENSP00000416255	9606.ENSP00000429084	EIF4G1	UBR5	9606	0.572	0	0	0	0.129	0.496	0	0.104
9606.ENSP00000416255	9606.ENSP00000418447	EIF4G1	PPP2CA	9606	0.611	0	0	0	0.095	0	0.5	0.209
9606.ENSP00000416255	9606.ENSP00000446576	EIF4G1	ATXN2	9606	0.727	0	0	0	0.058	0.096	0	0.705
9606.ENSP00000416255	9606.ENSP00000431800	EIF4G1	EIF3F	9606	0.952	0	0	0	0.096	0.864	0	0.646
9606.ENSP00000416255	9606.ENSP00000494040	EIF4G1	DDX3X	9606	0.977	0	0	0	0.203	0.398	0	0.957
9606.ENSP00000416255	9606.ENSP00000425561	EIF4G1	EIF4E	9606	0.999	0	0	0	0.126	0.97	0.8	0.999
9606.ENSP00000416662	9606.ENSP00000421863	ZNF713	ZNF827	9606	0.472	0	0	0	0.044	0	0	0.471
9606.ENSP00000417142	9606.ENSP00000419243	NDUFA5	FXN	9606	0.416	0	0	0	0.194	0	0	0.305
9606.ENSP00000417142	9606.ENSP00000478220	NDUFA5	GGNBP2	9606	0.43	0	0	0	0.049	0.401	0	0.08
9606.ENSP00000417142	9606.ENSP00000493985	NDUFA5	KNG1	9606	0.502	0	0	0	0	0.499	0	0.047
9606.ENSP00000417235	9606.ENSP00000493252	MED12L	ZFHX3	9606	0.414	0	0	0	0	0	0	0.414
9606.ENSP00000417335	9606.ENSP00000446100	ROBO2	CMIP	9606	0.482	0	0	0	0	0	0	0.482
9606.ENSP00000417335	9606.ENSP00000484803	ROBO2	FOXP1	9606	0.494	0	0	0	0	0	0	0.494
9606.ENSP00000417335	9606.ENSP00000501277	ROBO2	LDB1	9606	0.531	0	0	0	0.066	0	0.5	0.077
9606.ENSP00000417498	9606.ENSP00000495360	MUC4	CTNNB1	9606	0.467	0	0	0	0.067	0.091	0	0.422
9606.ENSP00000417498	9606.ENSP00000467141	MUC4	TTN	9606	0.498	0	0	0	0	0.074	0	0.48
9606.ENSP00000417498	9606.ENSP00000431418	MUC4	NTRK1	9606	0.543	0	0	0	0	0.098	0	0.515
9606.ENSP00000417498	9606.ENSP00000441929	MUC4	MUC12	9606	0.851	0	0	0	0.122	0.132	0.5	0.656
9606.ENSP00000417864	9606.ENSP00000494750	ANP32A	ACTB	9606	0.496	0	0	0	0.07	0	0	0.48
9606.ENSP00000417864	9606.ENSP00000449241	ANP32A	AGAP2	9606	0.555	0	0	0	0.054	0	0	0.549
9606.ENSP00000417864	9606.ENSP00000497406	ANP32A	SETBP1	9606	0.598	0	0	0	0	0.084	0	0.58
9606.ENSP00000417864	9606.ENSP00000418447	ANP32A	PPP2CA	9606	0.851	0	0	0	0.106	0.292	0	0.784
9606.ENSP00000417901	9606.ENSP00000489551	GPHN	NRXN3	9606	0.404	0	0	0	0	0	0	0.404
9606.ENSP00000417901	9606.ENSP00000500386	GPHN	CAMK2A	9606	0.418	0	0	0	0	0	0	0.418
9606.ENSP00000417901	9606.ENSP00000479113	GPHN	GABRG3	9606	0.43	0	0	0	0	0.096	0	0.396
9606.ENSP00000417901	9606.ENSP00000427603	GPHN	GABRA2	9606	0.509	0	0	0	0.045	0.1	0	0.474
9606.ENSP00000417901	9606.ENSP00000494136	GPHN	SLC6A1	9606	0.523	0	0	0	0.052	0	0	0.517
9606.ENSP00000417901	9606.ENSP00000477455	GPHN	GRIN2B	9606	0.526	0	0	0	0	0	0	0.526
9606.ENSP00000417901	9606.ENSP00000489407	GPHN	SHANK3	9606	0.541	0	0	0	0.042	0	0	0.541
9606.ENSP00000417901	9606.ENSP00000428994	GPHN	GRIA1	9606	0.621	0	0	0	0.05	0	0	0.618
9606.ENSP00000417901	9606.ENSP00000480050	GPHN	SYN2	9606	0.648	0	0	0	0	0	0	0.648
9606.ENSP00000417901	9606.ENSP00000497806	GPHN	DLG4	9606	0.884	0	0	0	0	0	0	0.884
9606.ENSP00000417901	9606.ENSP00000490940	GPHN	ARHGEF9	9606	0.998	0	0	0	0.062	0.355	0	0.997
9606.ENSP00000417914	9606.ENSP00000419199	ASB11	ASB14	9606	0.502	0	0	0.21	0.122	0	0	0.34
9606.ENSP00000417963	9606.ENSP00000495240	PPP2R5D	CHD8	9606	0.406	0	0	0	0.09	0.076	0	0.351
9606.ENSP00000417963	9606.ENSP00000419060	PPP2R5D	BRAF	9606	0.46	0	0	0	0.057	0.095	0.4	0.07
9606.ENSP00000417963	9606.ENSP00000495360	PPP2R5D	CTNNB1	9606	0.575	0	0	0	0.047	0	0.5	0.179
9606.ENSP00000417963	9606.ENSP00000489597	PPP2R5D	PTPN11	9606	0.599	0	0	0	0.058	0	0.5	0.216
9606.ENSP00000417963	9606.ENSP00000419101	PPP2R5D	CACNA2D3	9606	0.65	0	0	0	0	0	0.65	0
9606.ENSP00000417963	9606.ENSP00000418447	PPP2R5D	PPP2CA	9606	0.999	0	0	0	0.063	0.996	0.8	0.83
9606.ENSP00000417980	9606.ENSP00000436786	EHMT1	KMT2A	9606	0.425	0	0	0	0.215	0	0	0.296
9606.ENSP00000417980	9606.ENSP00000449396	EHMT1	SMARCC2	9606	0.429	0	0	0	0.315	0.071	0	0.174
9606.ENSP00000417980	9606.ENSP00000489774	EHMT1	DLGAP2	9606	0.442	0	0	0	0.049	0	0	0.438
9606.ENSP00000417980	9606.ENSP00000476136	EHMT1	H2BC11	9606	0.495	0	0	0	0.044	0.14	0.4	0.097
9606.ENSP00000417980	9606.ENSP00000432786	EHMT1	KDM2A	9606	0.536	0	0	0	0.162	0.155	0	0.398
9606.ENSP00000417980	9606.ENSP00000495240	EHMT1	CHD8	9606	0.551	0	0	0	0.161	0.112	0	0.445
9606.ENSP00000417980	9606.ENSP00000440542	EHMT1	CHD4	9606	0.65	0	0	0	0.15	0.344	0	0.423
9606.ENSP00000418096	9606.ENSP00000457230	SLC45A1	WWOX	9606	0.43	0	0	0	0.103	0	0	0.391
9606.ENSP00000418096	9606.ENSP00000449253	SLC45A1	KCNC2	9606	0.468	0	0	0	0.136	0	0	0.409
9606.ENSP00000418447	9606.ENSP00000497406	PPP2CA	SETBP1	9606	0.454	0	0	0	0.049	0.325	0	0.217
9606.ENSP00000418447	9606.ENSP00000425561	PPP2CA	EIF4E	9606	0.524	0	0	0	0.208	0.292	0	0.219
9606.ENSP00000418447	9606.ENSP00000494750	PPP2CA	ACTB	9606	0.567	0	0	0.216	0.075	0.095	0	0.418
9606.ENSP00000418447	9606.ENSP00000489597	PPP2CA	PTPN11	9606	0.624	0	0	0	0.097	0	0.5	0.234
9606.ENSP00000418447	9606.ENSP00000419060	PPP2CA	BRAF	9606	0.647	0	0	0	0.049	0.333	0.4	0.182
9606.ENSP00000418447	9606.ENSP00000419101	PPP2CA	CACNA2D3	9606	0.663	0	0	0	0.067	0	0.65	0.052
9606.ENSP00000418447	9606.ENSP00000495360	PPP2CA	CTNNB1	9606	0.701	0	0	0	0.13	0	0.5	0.367
9606.ENSP00000418447	9606.ENSP00000461879	PPP2CA	POLR2A	9606	0.845	0	0	0	0.061	0.84	0	0.05
9606.ENSP00000418447	9606.ENSP00000496129	PPP2CA	PRKCB	9606	0.914	0	0	0	0.047	0.071	0.9	0.152
9606.ENSP00000418572	9606.ENSP00000477455	VAMP2	GRIN2B	9606	0.401	0	0	0	0.063	0	0	0.387
9606.ENSP00000418572	9606.ENSP00000494750	VAMP2	ACTB	9606	0.417	0	0	0	0.078	0.056	0	0.383
9606.ENSP00000418572	9606.ENSP00000497260	VAMP2	GNAI1	9606	0.434	0	0	0	0.052	0.085	0.4	0
9606.ENSP00000418572	9606.ENSP00000454071	VAMP2	LDLR	9606	0.499	0	0	0	0	0	0.5	0
9606.ENSP00000418572	9606.ENSP00000496870	VAMP2	LRP2	9606	0.509	0	0	0	0	0	0.5	0.059
9606.ENSP00000418572	9606.ENSP00000500695	VAMP2	AP1S2	9606	0.52	0	0	0	0	0	0.5	0.081
9606.ENSP00000418572	9606.ENSP00000427018	VAMP2	RIMS2	9606	0.522	0	0	0	0.074	0	0	0.505
9606.ENSP00000418572	9606.ENSP00000494788	VAMP2	CASK	9606	0.525	0	0	0	0.053	0	0.5	0.078
9606.ENSP00000418572	9606.ENSP00000428994	VAMP2	GRIA1	9606	0.527	0	0	0	0.074	0	0	0.51
9606.ENSP00000418572	9606.ENSP00000489829	VAMP2	CACNA1A	9606	0.571	0	0	0	0.097	0	0	0.544
9606.ENSP00000418572	9606.ENSP00000470176	VAMP2	AP2S1	9606	0.583	0	0	0	0.134	0	0.5	0.114
9606.ENSP00000418572	9606.ENSP00000497806	VAMP2	DLG4	9606	0.618	0	0	0	0.1	0	0	0.593
9606.ENSP00000418572	9606.ENSP00000484855	VAMP2	EXOC5	9606	0.685	0	0	0	0	0.126	0.5	0.338
9606.ENSP00000418572	9606.ENSP00000479606	VAMP2	CLTC	9606	0.728	0	0	0	0.067	0.094	0.5	0.432
9606.ENSP00000418572	9606.ENSP00000441158	VAMP2	CLTCL1	9606	0.728	0	0	0	0.067	0.094	0.5	0.432
9606.ENSP00000418572	9606.ENSP00000428417	VAMP2	RIMS1	9606	0.773	0	0	0	0.092	0	0.5	0.54
9606.ENSP00000418572	9606.ENSP00000429562	VAMP2	UNC13A	9606	0.779	0	0	0	0.073	0	0	0.771
9606.ENSP00000418572	9606.ENSP00000425587	VAMP2	EXOC3	9606	0.796	0	0	0	0	0.342	0.5	0.428
9606.ENSP00000418572	9606.ENSP00000480050	VAMP2	SYN2	9606	0.837	0	0	0	0.109	0.071	0.5	0.653
9606.ENSP00000418582	9606.ENSP00000489225	FHIT	CSMD1	9606	0.418	0	0	0	0	0	0	0.418
9606.ENSP00000418582	9606.ENSP00000419260	FHIT	PIK3CG	9606	0.424	0	0	0	0	0	0	0.424
9606.ENSP00000418582	9606.ENSP00000498074	FHIT	ENPP1	9606	0.452	0	0	0	0	0	0	0.452
9606.ENSP00000418582	9606.ENSP00000462099	FHIT	RASSF5	9606	0.543	0	0	0	0	0	0	0.543
9606.ENSP00000418582	9606.ENSP00000495360	FHIT	CTNNB1	9606	0.811	0.041	0	0	0	0.314	0	0.736
9606.ENSP00000418582	9606.ENSP00000457230	FHIT	WWOX	9606	0.938	0	0	0	0.068	0	0	0.936
9606.ENSP00000418648	9606.ENSP00000495240	UBN2	CHD8	9606	0.401	0	0	0	0.157	0	0	0.318
9606.ENSP00000418695	9606.ENSP00000427793	PSMD6	WWP1	9606	0.419	0	0	0	0.049	0	0.4	0.065
9606.ENSP00000418695	9606.ENSP00000497594	PSMD6	UBE3A	9606	0.762	0	0	0	0.062	0.735	0	0.123
9606.ENSP00000418695	9606.ENSP00000431800	PSMD6	EIF3F	9606	0.778	0	0	0	0.423	0.481	0	0.319
9606.ENSP00000418754	9606.ENSP00000492363	PTK7	PRICKLE2	9606	0.553	0	0	0	0.063	0.097	0	0.514
9606.ENSP00000418754	9606.ENSP00000495360	PTK7	CTNNB1	9606	0.603	0	0	0	0.042	0.334	0	0.427
9606.ENSP00000419027	9606.ENSP00000498994	PCCB	PC	9606	0.989	0.12	0.683	0	0.146	0.329	0.891	0.509
9606.ENSP00000419060	9606.ENSP00000496007	BRAF	SYNGAP1	9606	0.402	0	0	0	0	0	0	0.402
9606.ENSP00000419060	9606.ENSP00000425561	BRAF	EIF4E	9606	0.404	0	0	0	0	0.067	0	0.388
9606.ENSP00000419060	9606.ENSP00000437775	BRAF	BCORL1	9606	0.405	0	0	0	0	0.095	0	0.37
9606.ENSP00000419060	9606.ENSP00000453293	BRAF	APBA2	9606	0.405	0	0	0	0	0	0	0.405
9606.ENSP00000419060	9606.ENSP00000497406	BRAF	SETBP1	9606	0.416	0	0	0	0	0.077	0	0.394
9606.ENSP00000419060	9606.ENSP00000500386	BRAF	CAMK2A	9606	0.417	0	0	0	0	0.045	0.4	0.065
9606.ENSP00000419060	9606.ENSP00000425824	BRAF	CAMK2D	9606	0.421	0	0	0	0.049	0.045	0.4	0.063
9606.ENSP00000419060	9606.ENSP00000490491	BRAF	ARID1B	9606	0.432	0	0	0	0.049	0.056	0	0.419
9606.ENSP00000419060	9606.ENSP00000496779	BRAF	LZTR1	9606	0.477	0	0	0	0.087	0.047	0	0.447
9606.ENSP00000419060	9606.ENSP00000422435	BRAF	RPS6KA2	9606	0.478	0	0	0	0.074	0.313	0	0.245
9606.ENSP00000419060	9606.ENSP00000442788	BRAF	TET2	9606	0.514	0	0	0	0.06	0	0	0.505
9606.ENSP00000419060	9606.ENSP00000498441	BRAF	FGA	9606	0.534	0	0	0	0	0	0.5	0.108
9606.ENSP00000419060	9606.ENSP00000481762	BRAF	CSDE1	9606	0.541	0	0	0	0.079	0.347	0	0.298
9606.ENSP00000419060	9606.ENSP00000479488	BRAF	PHB	9606	0.568	0	0	0	0	0.236	0.4	0.133
9606.ENSP00000419060	9606.ENSP00000419260	BRAF	PIK3CG	9606	0.569	0	0	0	0.046	0.069	0	0.553
9606.ENSP00000419060	9606.ENSP00000494750	BRAF	ACTB	9606	0.576	0	0	0	0.073	0.07	0	0.548
9606.ENSP00000419060	9606.ENSP00000452786	BRAF	ITGB3	9606	0.58	0	0	0	0	0.052	0.5	0.186
9606.ENSP00000419060	9606.ENSP00000436786	BRAF	KMT2A	9606	0.598	0	0	0	0.06	0.077	0	0.574
9606.ENSP00000419060	9606.ENSP00000498587	BRAF	NOTCH1	9606	0.668	0	0	0	0.101	0.098	0	0.624
9606.ENSP00000419060	9606.ENSP00000431418	BRAF	NTRK1	9606	0.675	0	0	0	0.05	0.095	0.5	0.334
9606.ENSP00000419060	9606.ENSP00000495360	BRAF	CTNNB1	9606	0.795	0	0	0	0.087	0.098	0	0.771
9606.ENSP00000419060	9606.ENSP00000489597	BRAF	PTPN11	9606	0.862	0	0	0	0.049	0.098	0	0.852
9606.ENSP00000419060	9606.ENSP00000496129	BRAF	PRKCB	9606	0.909	0	0	0	0	0.05	0.9	0.126
9606.ENSP00000419101	9606.ENSP00000490107	CACNA2D3	SCN2A	9606	0.563	0	0	0	0.127	0.289	0	0.352
9606.ENSP00000419101	9606.ENSP00000500386	CACNA2D3	CAMK2A	9606	0.756	0	0	0	0.12	0	0.65	0.271
9606.ENSP00000419101	9606.ENSP00000489829	CACNA2D3	CACNA1A	9606	0.936	0	0	0	0.067	0.289	0.54	0.817
9606.ENSP00000419153	9606.ENSP00000436786	ZBTB20	KMT2A	9606	0.407	0	0	0	0.245	0.095	0	0.201
9606.ENSP00000419153	9606.ENSP00000421863	ZBTB20	ZNF827	9606	0.408	0	0	0	0.218	0	0	0.274
9606.ENSP00000419243	9606.ENSP00000489829	FXN	CACNA1A	9606	0.727	0	0	0	0	0	0	0.727
9606.ENSP00000419260	9606.ENSP00000495360	PIK3CG	CTNNB1	9606	0.4	0	0	0	0	0	0	0.4
9606.ENSP00000419260	9606.ENSP00000498587	PIK3CG	NOTCH1	9606	0.565	0	0	0	0.042	0.072	0	0.55
9606.ENSP00000419260	9606.ENSP00000496129	PIK3CG	PRKCB	9606	0.613	0	0	0	0.181	0.292	0	0.387
9606.ENSP00000419260	9606.ENSP00000489597	PIK3CG	PTPN11	9606	0.755	0	0	0	0.087	0.297	0.5	0.326
9606.ENSP00000419260	9606.ENSP00000497260	PIK3CG	GNAI1	9606	0.913	0	0	0	0	0	0.9	0.165
9606.ENSP00000419361	9606.ENSP00000444596	ADCY5	MYCBP2	9606	0.512	0	0	0	0	0	0	0.512
9606.ENSP00000419361	9606.ENSP00000486891	ADCY5	TCF7L2	9606	0.57	0	0	0	0	0	0	0.57
9606.ENSP00000419361	9606.ENSP00000496129	ADCY5	PRKCB	9606	0.708	0	0	0	0.042	0	0.65	0.2
9606.ENSP00000419361	9606.ENSP00000498074	ADCY5	ENPP1	9606	0.708	0	0	0	0	0	0.65	0.2
9606.ENSP00000419361	9606.ENSP00000480012	ADCY5	ADORA2A	9606	0.725	0	0	0	0	0	0	0.725
9606.ENSP00000419361	9606.ENSP00000500386	ADCY5	CAMK2A	9606	0.76	0	0	0	0.109	0.063	0.65	0.276
9606.ENSP00000419361	9606.ENSP00000497260	ADCY5	GNAI1	9606	0.955	0	0	0	0.072	0.353	0.9	0.341
9606.ENSP00000420256	9606.ENSP00000493236	CYLC2	OR2T10	9606	0.505	0	0	0	0	0	0	0.505
9606.ENSP00000420840	9606.ENSP00000435300	PCDHA1	PCDHA4	9606	0.611	0	0	0.05	0	0.602	0	0.055
9606.ENSP00000420840	9606.ENSP00000434655	PCDHA1	PCDHA8	9606	0.612	0	0	0.05	0.306	0.451	0	0.055
9606.ENSP00000420840	9606.ENSP00000429808	PCDHA1	PCDHA3	9606	0.893	0	0	0.05	0.623	0.626	0	0.296
9606.ENSP00000420927	9606.ENSP00000494750	PDK2	ACTB	9606	0.402	0	0	0	0.144	0.053	0	0.322
9606.ENSP00000420927	9606.ENSP00000422435	PDK2	RPS6KA2	9606	0.41	0	0	0	0.067	0	0	0.394
9606.ENSP00000420927	9606.ENSP00000498994	PDK2	PC	9606	0.505	0	0	0	0.146	0.052	0	0.438
9606.ENSP00000421863	9606.ENSP00000468153	ZNF827	ZNF559	9606	0.506	0	0	0	0.067	0	0	0.492
9606.ENSP00000421863	9606.ENSP00000440542	ZNF827	CHD4	9606	0.609	0	0	0	0.096	0.337	0	0.401
9606.ENSP00000421926	9606.ENSP00000449396	UIMC1	SMARCC2	9606	0.412	0	0	0	0.075	0	0	0.39
9606.ENSP00000421926	9606.ENSP00000494788	UIMC1	CASK	9606	0.429	0	0	0	0.044	0.41	0	0.07
9606.ENSP00000421926	9606.ENSP00000438788	UIMC1	CUL7	9606	0.548	0	0	0	0.291	0.302	0	0.161
9606.ENSP00000421926	9606.ENSP00000476136	UIMC1	H2BC11	9606	0.561	0	0	0	0	0	0.5	0.159
9606.ENSP00000422435	9606.ENSP00000489407	RPS6KA2	SHANK3	9606	0.464	0	0	0	0.063	0.088	0	0.423
9606.ENSP00000422435	9606.ENSP00000425561	RPS6KA2	EIF4E	9606	0.478	0	0	0	0	0	0	0.478
9606.ENSP00000422435	9606.ENSP00000470176	RPS6KA2	AP2S1	9606	0.499	0	0	0	0	0	0.5	0
9606.ENSP00000422435	9606.ENSP00000479606	RPS6KA2	CLTC	9606	0.524	0	0	0	0	0	0.5	0.088
9606.ENSP00000423354	9606.ENSP00000479811	MEGF10	CNTNAP4	9606	0.516	0	0	0	0.136	0	0	0.462
9606.ENSP00000423354	9606.ENSP00000494750	MEGF10	ACTB	9606	0.573	0	0	0	0	0.292	0	0.422
9606.ENSP00000423354	9606.ENSP00000485033	MEGF10	DOCK1	9606	0.606	0	0	0	0.067	0	0	0.596
9606.ENSP00000423354	9606.ENSP00000430945	MEGF10	ADGRB1	9606	0.676	0	0	0	0	0	0	0.676
9606.ENSP00000423602	9606.ENSP00000489597	DAPP1	PTPN11	9606	0.483	0	0	0	0	0.19	0	0.388
9606.ENSP00000423602	9606.ENSP00000465039	DAPP1	MAP4K1	9606	0.546	0	0	0	0.093	0	0	0.52
9606.ENSP00000424827	9606.ENSP00000441158	NEDD4	CLTCL1	9606	0.423	0	0	0	0.153	0.085	0	0.315
9606.ENSP00000424827	9606.ENSP00000498587	NEDD4	NOTCH1	9606	0.51	0	0	0	0.056	0.333	0	0.285
9606.ENSP00000424827	9606.ENSP00000427793	NEDD4	WWP1	9606	0.519	0	0	0	0.048	0.126	0	0.469
9606.ENSP00000424827	9606.ENSP00000490107	NEDD4	SCN2A	9606	0.519	0	0	0	0	0.091	0	0.493
