gene,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,clustering_coefficient,degree
PCDH11X,0.017684887459807074,0.001167905421809399,0.37334933973589435,0.010207413194093578,0.18181818181818182,22
PCDH15,0.011254019292604502,0.00016945130213860346,0.3534090909090909,0.005172745822352803,0.32967032967032966,14
PCDH19,0.027331189710610933,0.0008517469945405292,0.3859757989450822,0.020150121232557747,0.3850267379679144,34
PCDH9,0.007234726688102894,8.230870508605811e-05,0.3264235108895303,0.0035002135536653005,0.4166666666666667,9
PCDHA1,0.003215434083601286,0.0007169624710813665,0.24697240420885447,4.05562995259943e-05,0.5,4
PCDHA10,0.008842443729903537,0.004718793949223858,0.24731610337972168,4.2798393968164846e-05,0.43636363636363634,11
PCDHA11,0.007234726688102894,0.002725487812133762,0.24721780604133545,4.337198490264664e-05,0.4444444444444444,9
PCDHA12,0.0040192926045016075,0.00039852326296283843,0.24702144559173947,4.194562111437859e-05,0.8,5
PCDHA13,0.001607717041800643,0.0,0.19837346515707224,7.769356816776672e-07,1.0,2
PCDHA2,0.0040192926045016075,0.0,0.19850007978299028,1.5927773251929048e-06,1.0,5
PCDHA3,0.007234726688102894,1.2761712104397703e-05,0.19865857553497285,3.7066718099936282e-06,0.5,9
PCDHA4,0.006430868167202572,0.02227686716213796,0.32693823915900133,0.0023397164815757016,0.35714285714285715,8
PCDHA5,0.001607717041800643,0.0,0.19834183673469388,7.888110305688996e-07,1.0,2
PCDHA6,0.0040192926045016075,0.0,0.19850007978299028,1.5927773251920296e-06,1.0,5
PCDHA7,0.008038585209003215,0.003912779733711319,0.24726694494136356,4.2773973148881836e-05,0.5111111111111111,10
PCDHA8,0.006430868167202572,8.730563179528834e-06,0.19859514687100893,2.982496735008278e-06,0.5,8
PCDHA9,0.0040192926045016075,0.00031843920811851483,0.24702144559173947,4.1957910902691056e-05,0.9,5
PCDHAC1,0.002411575562700965,2.1556946122293417e-06,0.1984367522730898,1.4752915506271338e-06,0.6666666666666666,3
PCDHAC2,0.001607717041800643,0.0,0.19827861013707362,7.610915551726094e-07,1.0,2
PCLO,0.02170418006430868,0.0013356158311007289,0.36696165191740415,0.010935815207541128,0.22507122507122507,27
PCM1,0.012057877813504822,0.0005028509724347687,0.3471950879151549,0.004700095423545822,0.17142857142857143,15
PDCD1,0.016881028938906754,0.0008006779293376867,0.3697978596908442,0.012621549284960133,0.3047619047619048,21
PDE1C,0.01045016077170418,0.00031600092972974093,0.3251437532671197,0.0019217979760730683,0.2692307692307692,13
PDE3B,0.013665594855305467,0.0004425385429478796,0.34298318169285913,0.0050234962695662995,0.25,17
PDHA1,0.01607717041800643,0.005206113166435033,0.3704586063132817,0.00967231380005083,0.07894736842105263,20
PDK2,0.011254019292604502,0.0002902580072841435,0.36438195664909195,0.011614572392205876,0.3516483516483517,14
PDZD8,0.002411575562700965,5.7039867439778346e-05,0.29689737470167066,0.0005933947478248337,0.3333333333333333,3
PEBP4,0.0040192926045016075,3.898738696306539e-05,0.32840549102428723,0.0022796464295039643,0.5,5
PER1,0.008038585209003215,6.677283897395163e-05,0.3251437532671197,0.003779228184311039,0.4222222222222222,10
PER2,0.018488745980707395,0.000978955701342275,0.37949969493593655,0.01812312437035057,0.23715415019762845,23
PEX7,0.003215434083601286,0.00013125407010630764,0.3058013765978368,0.0008847296445897876,0.0,4
PHB,0.03295819935691318,0.0029179804311374254,0.4011609158336021,0.030184975697145823,0.1951219512195122,41
PHF12,0.016881028938906754,0.0005209500012905889,0.3536100056850483,0.019929967750424434,0.3476190476190476,21
PHF14,0.0040192926045016075,5.787112790288791e-06,0.3046033300685602,0.003607487779098465,0.3,5
PHF2,0.01527331189710611,5.270913963060934e-06,0.3391494002181025,0.0222134437425294,0.8362573099415205,19
PHF21A,0.02491961414790997,0.0008461890075398305,0.3796155019835215,0.029794831778167597,0.31827956989247314,31
PHF3,0.02652733118971061,0.0015492008768025949,0.3623652781823478,0.02074838191230178,0.25,33
PHF7,0.003215434083601286,1.0473938645465691e-05,0.32719621251972647,0.0039034907442081703,0.5,4
PHF8,0.0409967845659164,0.0009869750160369768,0.3751507840772014,0.054629919163800854,0.43607843137254904,51
PHIP,0.022508038585209004,0.0005146192795186079,0.36225975538730343,0.019196302299458377,0.1984126984126984,28
PHLPP1,0.012057877813504822,0.0005138412151829261,0.37938395852394025,0.014786047896047415,0.4380952380952381,15
PHRF1,0.007234726688102894,0.000393624055250414,0.33924188710117265,0.009080679675280362,0.25,9
PIK3CA,0.07797427652733119,0.00811935540932085,0.4468390804597701,0.07274211919240317,0.19673539518900343,97
PIK3CG,0.024115755627009645,0.0005363425496409282,0.3865755127408328,0.0229417668566605,0.3793103448275862,30
PIK3R2,0.028135048231511254,0.0017732745026429412,0.3913180245360176,0.021319150704422564,0.3058823529411765,35
PITX1,0.00482315112540193,0.00015875674742015221,0.31662000509035376,0.001449969085850457,0.06666666666666667,6
PJA1,0.00482315112540193,5.866146318498694e-05,0.32387399114813853,0.002107047507747501,0.06666666666666667,6
PKD1,0.02009646302250804,0.0017678078672566336,0.3721208495363446,0.009754908656130412,0.20333333333333334,25
PLAA,0.012057877813504822,0.00042391454159869065,0.3432671081677704,0.006466624793404113,0.1619047619047619,15
PLAUR,0.013665594855305467,0.0015860627988318328,0.36652916912197997,0.008478861114579664,0.2647058823529412,17
PLCB1,0.03938906752411576,0.003221808221395525,0.3908262645303173,0.0235857919157997,0.17261904761904762,49
PLCD4,0.00964630225080386,0.00011822505524204568,0.35310814646608,0.007128519787596733,0.5303030303030303,12
PLN,0.007234726688102894,0.0002872116045327378,0.32078390923156264,0.0017101766070933026,0.2222222222222222,9
PLPPR4,0.0008038585209003215,0.0,0.2880963408985642,0.000535146136953836,0.0,1
PLXNA3,0.013665594855305467,0.0002867350344047164,0.3400765445598688,0.0034565806819521557,0.2647058823529412,17
PLXNA4,0.01527331189710611,0.00037871420892759576,0.3454595945570675,0.003957817417343575,0.22807017543859648,19
PLXNB1,0.011254019292604502,0.0007314802255991991,0.35350951974992895,0.004905308422805548,0.18681318681318682,14
POGZ,0.01045016077170418,0.00032730648452756117,0.33667117726657647,0.008503177393930958,0.28205128205128205,13
POLA2,0.007234726688102894,5.8613491467410696e-05,0.2978927203065134,0.0029067880526290756,0.4166666666666667,9
POLR2A,0.0747588424437299,0.006979045801100758,0.4211238997968856,0.08277753474607452,0.21739130434782608,93
POLR3A,0.017684887459807074,0.001956559698687534,0.3572659391154509,0.013013384986738917,0.19047619047619047,22
POMGNT1,0.007234726688102894,0.0006615900357840466,0.3304116865869854,0.0027697975708978946,0.3611111111111111,9
POMT1,0.008842443729903537,0.0018553812630706691,0.3323537269569864,0.0028075991974021667,0.3090909090909091,11
PON1,0.01045016077170418,0.00033875253122165336,0.328665785997358,0.002293228414859314,0.19230769230769232,13
POT1,0.01045016077170418,7.022054157773645e-05,0.33703603359523165,0.011714576684243364,0.7307692307692307,13
POU3F3,0.013665594855305467,0.0001893628294214079,0.3507189173949817,0.007869389479205124,0.4411764705882353,17
PPFIA1,0.027331189710610933,0.0009962079780066256,0.3677209577298256,0.01571880604625579,0.32620320855614976,34
PPFIA3,0.028938906752411574,0.0010507355748786307,0.3746987951807229,0.019358770538619417,0.3825396825396825,36
PPM1D,0.01045016077170418,4.692271346436663e-05,0.3639555295494441,0.016307868888715212,0.6282051282051282,13
PPP1R1B,0.027331189710610933,0.000647151952019485,0.3907035175879397,0.024674629077747832,0.35650623885918004,34
PPP1R9B,0.017684887459807074,0.0018851024203570352,0.37823046518698694,0.015405044429782813,0.3333333333333333,22
PPP2CA,0.05868167202572347,0.0062133683412152535,0.43435754189944137,0.04968800561688642,0.18987823439878235,73
PPP2R1A,0.05144694533762058,0.004813514918542793,0.4248633879781421,0.041356901797708,0.18601190476190477,64
PPP2R1B,0.027331189710610933,0.0008136220361898046,0.3900909375979931,0.01991439238436505,0.33868092691622104,34
PPP2R5C,0.022508038585209004,0.0005978952470336623,0.3908262645303173,0.01898286178649925,0.4126984126984127,28
PPP2R5D,0.02491961414790997,0.0006802643802059324,0.39119496855345914,0.01892536815511449,0.35268817204301073,31
PPP3CA,0.02009646302250804,0.0007455306372466125,0.37346142299609725,0.01578264829134801,0.32666666666666666,25
PPP5C,0.012861736334405145,0.00012302524940427192,0.3635300993571011,0.011401589302239187,0.25833333333333336,16
PREX1,0.007234726688102894,3.279848180798954e-05,0.3414768048311831,0.0049429043664380315,0.4722222222222222,9
PRICKLE1,0.012057877813504822,0.0002732583857266072,0.3621542940320233,0.0067334159366966885,0.20952380952380953,15
PRICKLE2,0.006430868167202572,8.946630313644496e-05,0.3578826237054085,0.005239966384660876,0.32142857142857145,8
PRKAR1B,0.01045016077170418,0.00047420944713649104,0.3377681238121097,0.0030558327962187386,0.1794871794871795,13
PRKCA,0.06752411575562701,0.009510281688243244,0.43942069939950545,0.05332778152790626,0.1844520940906483,84
PRKCB,0.04260450160771704,0.0031549597903069086,0.41315177681833276,0.032335513726375165,0.18359941944847605,53
PRKD1,0.017684887459807074,0.0012146514987475606,0.36750369276218614,0.012154182921436926,0.26406926406926406,22
PRKD2,0.011254019292604502,0.0007572678380394631,0.36131280859715365,0.009722404843006446,0.26373626373626374,14
PRKDC,0.04742765273311897,0.0033493485538412695,0.4181512605042017,0.05733793986080228,0.2688486265341905,59
PRKN,0.04581993569131833,0.0052514609898716685,0.42515379357484623,0.035517241975088196,0.16165413533834586,57
PRODH,0.012057877813504822,0.0013206090714360248,0.35573348584501,0.004842306786204337,0.1523809523809524,15
PRPF19,0.03135048231511254,0.002632218960204743,0.37134328358208957,0.016875168205306004,0.26855600539811064,39
PRPF39,0.008842443729903537,8.208822910621272e-05,0.3194658448895737,0.003996530728351131,0.5454545454545454,11
PRPF8,0.03938906752411576,0.0021107995171001787,0.38478193628209095,0.025572667601999662,0.2457482993197279,49
PRR12,0.001607717041800643,0.0,0.23600834756213243,2.318193710198845e-05,1.0,2
PRR14L,0.003215434083601286,7.325745612053071e-06,0.329973474801061,0.0034774385187910446,0.16666666666666666,4
PRUNE2,0.0008038585209003215,0.0,0.2965435041716329,0.0006666919757827604,0.0,1
PSMC5,0.03215434083601286,0.0038027844041018796,0.3989737010904426,0.021760300815210794,0.2153846153846154,40
PSMD11,0.024115755627009645,0.0014744097100408036,0.37481169026815303,0.01385637712664608,0.3057471264367816,30
PSMD12,0.02491961414790997,0.0012306372545180504,0.37334933973589435,0.0125676882289786,0.2752688172043011,31
PSMD6,0.02009646302250804,0.0006683919033391584,0.36826524570751923,0.011952592760331315,0.3566666666666667,25
PTBP2,0.013665594855305467,0.0003707015021573139,0.3449805879090405,0.006460921944176278,0.40441176470588236,17
PTCH1,0.023311897106109324,0.0015434394865020094,0.3877805486284289,0.02202715414783609,0.32019704433497537,29
PTCHD1,0.02170418006430868,0.00027136329681366365,0.37012793811365663,0.01631324614445384,0.5498575498575499,27
PTDSS1,0.001607717041800643,1.3166323696110918e-05,0.31350806451612906,0.0012284097014443839,0.0,2
PTEN,0.1302250803858521,0.026005870767166175,0.48012350443844076,0.12986194772472273,0.14876159803696035,162
PTGS2,0.03778135048231511,0.0016515335694999751,0.41758979523329975,0.034839687159299734,0.2534690101757632,47
PTK7,0.008038585209003215,9.455385726011493e-05,0.3505212735981967,0.005838397974869244,0.2222222222222222,10
PTPN11,0.05064308681672026,0.006870118097450035,0.42985487214927437,0.04680402943736146,0.21402969790066564,63
PTPN4,0.003215434083601286,8.326075414631662e-06,0.33905696375034067,0.00423770276723475,0.3333333333333333,4
PTPRB,0.00964630225080386,0.00015986369962510825,0.37334933973589435,0.010211936617473516,0.3484848484848485,12
PTPRC,0.04903536977491962,0.006573886510277501,0.4199864956110736,0.037256394222232814,0.18961748633879782,61
PTPRD,0.03376205787781351,0.0025441384202816476,0.3914411579609817,0.022643534630386326,0.1997677119628339,42
PTPRS,0.02652733118971061,0.0006209438068933694,0.37903717245581964,0.018601107074391294,0.3541666666666667,33
PTPRT,0.002411575562700965,1.566656940036592e-05,0.3407285675157491,0.0028637929511680714,0.0,3
PUF60,0.013665594855305467,0.00010076382580758738,0.3379516435751155,0.008300973656790698,0.6029411764705882,17
PXDN,0.05305466237942122,0.0056606121175294425,0.4383368569415081,0.0511366220964617,0.23403263403263402,66
PYHIN1,0.001607717041800643,2.0957689070753137e-05,0.2608513315160411,0.0002462980612663651,0.0,2
QRICH1,0.00964630225080386,0.0002748643879485068,0.32086664947124066,0.0029328322904659744,0.12121212121212122,12
RAB11FIP4,0.002411575562700965,0.00010787964312105462,0.3072363546554705,0.0012612685657992422,0.3333333333333333,3
RAB11FIP5,0.001607717041800643,4.785557924023866e-05,0.2898415657036347,0.0007215941739904571,0.0,2
RAB2A,0.008842443729903537,0.0008155062613024712,0.3604752245725877,0.005759619656767146,0.16363636363636364,11
RAB39B,0.006430868167202572,0.00023692050314828665,0.3486547085201794,0.0044175436127095735,0.25,8
RAB43,0.0040192926045016075,0.00016011620046103264,0.2681034482758621,0.0001110504393777364,0.6,5
RAC1,0.06028938906752412,0.010450260580114851,0.42298537912274736,0.0305675479901043,0.11855855855855855,75
RAD21,0.04019292604501608,0.002484952280059846,0.38996865203761755,0.04431039933326056,0.28408163265306124,50
RAD21L1,0.006430868167202572,2.371234414470289e-05,0.31686194600101886,0.005321333973918079,0.75,8
RAI1,0.002411575562700965,3.606761235806845e-06,0.3112334250688016,0.002581055372532955,0.0,3
RALA,0.024115755627009645,0.0011797826236174926,0.3796155019835215,0.017080715580363937,0.26666666666666666,30
RALGAPA1,0.008842443729903537,0.0001993918191155238,0.33804347826086956,0.004054585092506409,0.18181818181818182,11
RALGAPB,0.01527331189710611,0.0002834237046913468,0.36089353060632434,0.010615475778381903,0.3742690058479532,19
RANBP17,0.001607717041800643,8.531523807831681e-07,0.3076923076923077,0.0013510671584067821,0.0,2
RANBP9,0.012057877813504822,0.0004215304058223721,0.3711217183770883,0.010267094218000915,0.19047619047619047,15
RAP1A,0.028938906752411574,0.001774476457677368,0.3854973659745894,0.018457241136150958,0.18888888888888888,36
RAPGEF2,0.008842443729903537,0.00010106582802444333,0.359018759018759,0.008171870851426939,0.2909090909090909,11
RAPGEF4,0.02090032154340836,0.0008482615103424311,0.36750369276218614,0.009908627706890187,0.18769230769230769,26
RASSF5,0.007234726688102894,8.307403807774675e-05,0.3426997245179063,0.00442812141113886,0.19444444444444445,9
RBBP5,0.05546623794212219,0.001127515971799546,0.3952971083571655,0.07732825316402381,0.4215686274509804,69
RBFOX1,0.03536977491961415,0.004409374382672801,0.39808,0.024758091283113598,0.20718816067653276,44
RBM27,0.00482315112540193,3.1578380048055595e-05,0.3030450669914738,0.0017711658324575377,0.06666666666666667,6
REEP3,0.003215434083601286,2.181435740186566e-05,0.3146181082448154,0.001634611649385113,0.0,4
RELN,0.03536977491961415,0.0035901925829518156,0.40666884602811376,0.025927096858172422,0.20930232558139536,44
RERE,0.013665594855305467,0.0006667738860298197,0.3522083805209513,0.015294477294006731,0.3088235294117647,17
RFX3,0.005627009646302251,0.00047729872392031944,0.32086664947124066,0.0029069759744243502,0.23809523809523808,7
RFX4,0.002411575562700965,0.0,0.2643433914152146,0.0003013428641876834,1.0,3
RFX7,0.003215434083601286,0.00025242747527660236,0.30822596630327054,0.0010411011954039873,0.5,4
RGS7,0.008038585209003215,0.0003541518097679866,0.3397050791916985,0.0031939793233680906,0.17777777777777778,10
RHEB,0.02652733118971061,0.0010624528393107355,0.394169835234474,0.023983976622145308,0.3352272727272727,33
RHOXF1,0.0008038585209003215,0.0,0.30356271351878966,0.001364988926940555,0.0,1
RICTOR,0.03376205787781351,0.002641774142090262,0.40271932664292653,0.03241065909315826,0.2938443670150987,42
RIMS1,0.03858520900321544,0.0008222361239887268,0.3797313797313797,0.02782931397676532,0.37322695035460995,48
RIMS2,0.01929260450160772,0.0002542966162731763,0.35310814646608,0.012111835500179496,0.4601449275362319,24
RIMS3,0.006430868167202572,1.77108629623875e-05,0.33767643865363733,0.004459064095961994,0.5,8
RIT2,0.00964630225080386,0.0011398684647018068,0.3542141230068337,0.00625958532201326,0.12121212121212122,12
RLIM,0.01045016077170418,0.0005537296818312831,0.3476802683063164,0.008964583842967434,0.1794871794871795,13
RNF135,0.003215434083601286,5.095999927561782e-05,0.31995884773662553,0.0017802711058291418,0.16666666666666666,4
RNF38,0.003215434083601286,3.155270204069121e-05,0.31287726358148893,0.0011357546621377967,0.0,4
ROBO2,0.02090032154340836,0.001290831741156453,0.3658823529411765,0.007621613902286579,0.09230769230769231,26
RORA,0.011254019292604502,0.0003665969794757175,0.359018759018759,0.007800440299335758,0.2967032967032967,14
RORB,0.016881028938906754,0.0006218046614897181,0.3556317895940537,0.009685808085492279,0.30952380952380953,21
RPH3A,0.016881028938906754,0.00013197841961435226,0.3585014409221902,0.014558858513342746,0.5571428571428572,21
RPL10,0.02491961414790997,0.0012098520113985112,0.35808865860679334,0.015490538943736499,0.1913978494623656,31
RPS6KA2,0.016881028938906754,0.00027110529418244734,0.3778857837181045,0.016312628265851906,0.44285714285714284,21
RPS6KA3,0.024115755627009645,0.001019888182226897,0.39782539174928044,0.028545584623771405,0.37701149425287356,30
RSF1,0.017684887459807074,0.00011990541999063884,0.3579856115107914,0.025832184484361174,0.5497835497835498,22
RSRC1,0.012861736334405145,0.00028939207761184693,0.3395196506550218,0.005032143762491563,0.325,16
RUNX1T1,0.016881028938906754,0.0007148770109011147,0.367938479739722,0.017264120541188914,0.22857142857142856,21
SACS,0.0008038585209003215,0.0,0.31022443890274315,0.0009548297972798704,0.0,1
SAE1,0.008842443729903537,0.00014322681037393288,0.34963462619449126,0.007905394784216828,0.23636363636363636,11
SATB1,0.018488745980707395,0.0002713596510294601,0.3723436096976953,0.019725965967181475,0.3952569169960474,23
SATB2,0.03215434083601286,0.0023427203919628484,0.4023285899094437,0.026395408081340374,0.2602564102564103,40
SBF1,0.005627009646302251,0.00047061022274324176,0.3309390795424315,0.004356106640097053,0.09523809523809523,7
SCAF1,0.007234726688102894,0.0033057992481707764,0.3087614792752544,0.0013428123836407256,0.16666666666666666,9
SCAF4,0.007234726688102894,0.00034090981169763594,0.32497387669801464,0.004514290657556186,0.08333333333333333,9
SCGN,0.006430868167202572,9.62364843077281e-05,0.3359438293275722,0.003938909240325104,0.25,8
SCN1A,0.06109324758842444,0.0037797929698599013,0.4141145139813582,0.03895744447599963,0.267719298245614,76
SCN2A,0.08118971061093247,0.008725039577082462,0.4342059336823735,0.05394511366256357,0.2011881188118812,101
SCN3A,0.027331189710610933,0.0005328382866838395,0.363849078677976,0.013644283588307587,0.44028520499108736,34
SCN4A,0.02652733118971061,0.00028069205486561626,0.35401252134319866,0.01318703444211981,0.48484848484848486,33
SCN8A,0.0522508038585209,0.002403612625200549,0.39205798928458874,0.02816775831851068,0.27307692307692305,65
SCN9A,0.03376205787781351,0.001025239067653553,0.36837429671305894,0.015303759533042395,0.3356562137049942,42
SCP2,0.005627009646302251,0.00031205586426710113,0.3097609561752988,0.0008371211068210786,0.14285714285714285,7
SDC2,0.013665594855305467,0.0006992155364853171,0.35736857224935364,0.005997034598702412,0.18382352941176472,17
SEMA5A,0.02009646302250804,0.0006354568527636002,0.35461801596351195,0.008698079616294832,0.28,25
SENP1,0.008842443729903537,0.0002868431710172911,0.35777969513948804,0.00686109200344664,0.18181818181818182,11
SENP6,0.008842443729903537,0.00015490208563183667,0.337584803256445,0.005090127974509129,0.07272727272727272,11
SERPINE1,0.02170418006430868,0.0006996176213050817,0.3864554209381796,0.020315563826409144,0.37606837606837606,27
SET,0.02170418006430868,0.0008786625088776828,0.38312288266091776,0.024326633462464615,0.26495726495726496,27
SETBP1,0.022508038585209004,0.0003679904344070948,0.3805445090241664,0.029087990206823695,0.3994708994708995,28
SETD1A,0.06109324758842444,0.0023858707157271603,0.4018087855297158,0.08175331482927707,0.383859649122807,76
SETD1B,0.04180064308681672,0.0008022859021485408,0.374473208910295,0.05479265088402881,0.44720965309200605,52
SETD2,0.0819935691318328,0.0038485649613626384,0.4098846787479407,0.10419785048763214,0.30304795185400896,102
SETD5,0.028135048231511254,0.0004963047954346479,0.3649163977706072,0.031690011219296356,0.36134453781512604,35
SETDB1,0.05064308681672026,0.001520140345757947,0.394169835234474,0.06756230581612738,0.3497183819764465,63
SETDB2,0.012057877813504822,3.692421912771274e-05,0.3363980530016225,0.016072395775844805,0.5428571428571428,15
SEZ6L2,0.003215434083601286,2.6795325620043217e-05,0.31217063989962357,0.0013745239599819723,0.3333333333333333,4
SF1,0.02090032154340836,0.00040667823412111784,0.34507628294036063,0.009865383244136654,0.4492307692307692,26
SF3B1,0.03295819935691318,0.001085660887708134,0.3854973659745894,0.033457836074233464,0.33414634146341465,41
SF3B3,0.03295819935691318,0.0017440337493162925,0.3778857837181045,0.025879174607478482,0.30609756097560975,41
SGSH,0.002411575562700965,1.8307640032198548e-05,0.283888635326335,0.0003330542184170754,0.3333333333333333,3
SGSM3,0.003215434083601286,6.450831269160546e-05,0.31154520410718756,0.0011097861150702495,0.16666666666666666,4
SH3RF1,0.00482315112540193,6.915172863220788e-05,0.33067517278043596,0.0027190483722131435,0.26666666666666666,6
SH3RF3,0.001607717041800643,3.088636633884528e-06,0.29085807809212066,0.0004153607797624108,0.0,2
SHANK1,0.04260450160771704,0.0009169151103028758,0.39280075781496687,0.03779001600281026,0.4709724238026125,53
SHANK2,0.05385852090032154,0.0017210261183176123,0.41260364842454395,0.04568626322787749,0.38670284938941657,67
SHANK3,0.0707395498392283,0.0052635331729977315,0.43344947735191636,0.056077935324942714,0.2604493207941484,88
SHOX,0.005627009646302251,0.00010967723449421957,0.33102714209686,0.0025730161309625416,0.14285714285714285,7
SIK1,0.006430868167202572,7.501844922024114e-05,0.33279828785446763,0.0038531467893773725,0.14285714285714285,8
SIN3A,0.07556270096463022,0.004669732069434776,0.4222674813306178,0.09377403423944397,0.28917867764813543,94
SIN3B,0.04180064308681672,0.0011981930506959476,0.3907035175879397,0.05680497692042411,0.4095022624434389,52
SKI,0.0040192926045016075,1.2178979496378831e-05,0.34298318169285913,0.006362210188125519,0.6,5
SLC12A5,0.03135048231511254,0.0015707405156843801,0.37605804111245467,0.025783547760569632,0.446693657219973,39
SLC1A1,0.014469453376205787,0.0010565622645920003,0.3563448868519049,0.012943234656361071,0.49019607843137253,18
SLC1A2,0.03697749196141479,0.0034142010402370983,0.3961783439490446,0.028698924750148968,0.34202898550724636,46
SLC22A9,0.0008038585209003215,0.0,0.2529483529890199,5.3447223544868744e-05,0.0,1
SLC23A1,0.0040192926045016075,0.0,0.29611997143537255,0.0005472452032583266,1.0,5
SLC24A2,0.0040192926045016075,4.320753412634764e-05,0.3004105288577638,0.0011604271069759018,0.2,5
SLC25A12,0.006430868167202572,0.00011197578125440741,0.34194612424409015,0.003507683047624992,0.17857142857142858,8
SLC25A27,0.0008038585209003215,0.0,0.3048272482234746,0.000867826417026219,0.0,1
SLC27A4,0.00482315112540193,8.158200809358793e-05,0.2940898345153664,0.0005875322116367336,0.2,6
SLC29A4,0.0040192926045016075,4.700352094586235e-05,0.30883813306852037,0.0014097094734808312,0.3,5
SLC35G1,0.001607717041800643,3.44442756398989e-06,0.3004105288577638,0.0006842160847721125,0.0,2
SLC38A10,0.0008038585209003215,0.0,0.22060649051250222,5.807043315544085e-06,0.0,1
SLC45A1,0.003215434083601286,0.00022752176876083852,0.2993983152827918,0.0007292920525948966,0.16666666666666666,4
SLC4A10,0.002411575562700965,1.0438853783749538e-05,0.28789632029622775,0.0006476436719418694,0.0,3
SLC6A1,0.04662379421221865,0.0022273047242457934,0.3853779429987608,0.0332759498377995,0.3514821536600121,58
SLC6A3,0.04421221864951769,0.0033241705533940437,0.40880709825829775,0.034470538096936586,0.298989898989899,55
SLC6A4,0.03778135048231511,0.002344284341402483,0.3814780742103649,0.02036319223895442,0.23219241443108232,47
SLC6A8,0.005627009646302251,0.00024392292980719618,0.34855701877276546,0.00505596208596425,0.2857142857142857,7
SLC7A3,0.001607717041800643,0.0,0.25243506493506496,6.979858313705932e-05,1.0,2
SLC7A5,0.008842443729903537,0.0019880925264417907,0.3363980530016225,0.0037569760650723503,0.12727272727272726,11
SLC7A7,0.003215434083601286,0.00011473668934833416,0.281066425666516,0.00035590146287742876,0.3333333333333333,4
SLC9A1,0.017684887459807074,0.00178676446082041,0.36480938416422287,0.009578313706093574,0.1471861471861472,22
SLC9A6,0.017684887459807074,0.0015189959468797987,0.371898355754858,0.010636041886504516,0.22077922077922077,22
SLC9A9,0.012057877813504822,0.00032546612233668956,0.35401252134319866,0.008732548730565007,0.49523809523809526,15
SLCO1B3,0.002411575562700965,0.0016077170418006424,0.33850340136054424,0.0031493745971511358,0.3333333333333333,3
SLITRK2,0.01527331189710611,0.0003441080015751311,0.35624284077892326,0.010431318884957108,0.3567251461988304,19
SLITRK5,0.02009646302250804,0.0004961015951549438,0.365559800176315,0.01155460787563586,0.2966666666666667,25
SMAD4,0.06993569131832797,0.00846055960900648,0.43344947735191636,0.07169716490158382,0.19433306602512698,87
SMAP2,0.0008038585209003215,0.0,0.278175313059034,0.00030033465181822995,0.0,1
SMARCA1,0.0409967845659164,0.0005634077463091199,0.37915269734836937,0.057084663801976736,0.4188235294117647,51
SMARCA2,0.05144694533762058,0.0013527249175974314,0.4098846787479407,0.07329966472230984,0.37896825396825395,64
SMARCA4,0.10209003215434083,0.006592594765171429,0.44523979957050824,0.12825716474770216,0.25534308211473566,127
SMARCC2,0.04340836012861736,0.0010391102221646254,0.4139767054908486,0.06212974065308026,0.37037037037037035,54
SMC1A,0.04260450160771704,0.0027466795686053617,0.3961783439490446,0.04762994745652159,0.29898403483309144,53
SMC3,0.03858520900321544,0.003148459795552208,0.3921815889029004,0.045609975019159595,0.325354609929078,48
SMG6,0.014469453376205787,0.00026732038074380214,0.3568559954102123,0.011570668470250739,0.29411764705882354,18
SMURF1,0.01607717041800643,0.0005390069332726189,0.38442521631644005,0.015509569620679358,0.29473684210526313,20
SNAP25,0.08038585209003216,0.007933380751741359,0.42341729067392786,0.0513008762998357,0.22464646464646465,100
SNCAIP,0.006430868167202572,0.00015205126638390278,0.34836180341641,0.005652704857633012,0.39285714285714285,8
SND1,0.017684887459807074,0.00044244650076626313,0.3715651135005974,0.015405209851789581,0.2987012987012987,22
SNTG2,0.007234726688102894,0.00017745013938554467,0.33612537152121047,0.0038025808709347343,0.1388888888888889,9
SNX14,0.002411575562700965,4.494767223458633e-05,0.315096251266464,0.0010345116863611568,0.0,3
SNX5,0.005627009646302251,0.0003835030542838554,0.3160569105691057,0.0015012714433055199,0.47619047619047616,7
SOD1,0.0409967845659164,0.010641463003475658,0.4157754010695187,0.026984917892248574,0.1192156862745098,51
SON,0.01045016077170418,4.146700872278576e-05,0.33740168158394357,0.011065054907662561,0.4358974358974359,13
SORCS3,0.0040192926045016075,2.7108543915959485e-05,0.3251437532671197,0.0028754898893700843,0.1,5
SOS2,0.01607717041800643,0.00022280793546560883,0.36892052194543296,0.015393088950112302,0.45789473684210524,20
SOX5,0.02009646302250804,0.0007061399371688916,0.37413533834586465,0.012762609179273991,0.35,25
SOX6,0.01607717041800643,0.0003875238989497249,0.37223219628964693,0.014018247385274716,0.2736842105263158,20
SPARCL1,0.012057877813504822,0.00016428137302091858,0.3480693900391718,0.00958199312593315,0.34285714285714286,15
SPAST,0.01607717041800643,0.0025994153214980624,0.35200905489530276,0.006911363949860925,0.21052631578947367,20
SPEN,0.016881028938906754,0.00028964883531535724,0.3632116788321168,0.02360413987141945,0.3476190476190476,21
SPP2,0.001607717041800643,6.051971225157908e-06,0.292018779342723,0.0005380224309458188,0.0,2
SPRY2,0.00964630225080386,9.926663086291106e-05,0.3588116527256994,0.01038383980794539,0.42424242424242425,12
